Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints,Year
1067,A.J. Green,CIN,WR,12,NYG,4.86,3.4,60.0,42.2,0.2,0,8.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.42,2020
1361,A.J. Green,CIN,WR,13,MIA,3.86,2.7,75.0,33.1,0.1,0,8.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.91,2020
1318,A.J. Green,CIN,WR,14,DAL,3.71,2.6,75.0,29.8,0.2,0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.18,2020
1274,A.J. Green,CIN,WR,15,PIT,3.86,2.7,75.0,31.9,0.2,0,8.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.39,2020
826,A.J. Green,CIN,WR,16,HOU,5.43,3.8,80.0,47.5,0.3,0,9.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.55,2020
1179,A.J. Green,CIN,WR,17,BAL,4.29,3.0,75.0,36.8,0.2,0,9.2,12.3,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.88,2020
919,A.J. Green,ARI,WR,1,TEN,5.7,3.5,66.7,42.3,0.3,0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.03,2021
981,A.J. Green,ARI,WR,2,MIN,5.3,3.4,60.0,38.9,0.3,0,7.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.69,2021
899,A.J. Green,ARI,WR,3,JAX,5.4,3.3,60.0,43.2,0.3,0,8.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.12,2021
852,A.J. Green,ARI,WR,4,LAR,5.6,3.3,50.0,45.5,0.3,0,7.7,15.3,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.35,2021
610,A.J. Green,ARI,WR,5,SF,5.4,3.7,80.0,52.2,0.4,0,10.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.62,2021
839,A.J. Green,ARI,WR,6,CLE,4.9,3.3,60.0,46.2,0.3,0,9.2,15.3,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.42,2021
618,A.J. Green,ARI,WR,7,HOU,5.0,3.6,80.0,51.9,0.4,0,10.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.59,2021
743,A.J. Green,ARI,WR,8,GB,4.9,3.5,80.0,50.8,0.3,0,10.2,12.8,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.88,2021
1924,A.J. Green,ARI,WR,9,SF,0.9,0.0,0.0,12.8,0.1,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.88,2021
731,A.J. Green,ARI,WR,10,CAR,5.5,4.0,66.7,51.5,0.3,0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.95,2021
748,A.J. Green,ARI,WR,11,SEA,6.0,3.9,66.7,50.5,0.3,0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.85,2021
830,A.J. Green,ARI,WR,13,CHI,5.1,3.5,80.0,46.7,0.3,0,9.4,11.8,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.47,2021
905,A.J. Green,ARI,WR,14,LAR,4.7,3.2,60.0,42.9,0.3,0,8.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.09,2021
493,A.J. Green,ARI,WR,15,DET,6.5,4.4,66.7,60.1,0.4,0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,8.41,2021
584,A.J. Green,ARI,WR,16,IND,5.9,4.1,66.7,53.8,0.4,0,9.0,13.5,0.02,0.1,0.0,0.0,0.0,0.0,7.8,7.79,2021
743,A.J. Green,ARI,WR,17,DAL,5.7,3.6,66.7,50.8,0.3,0,8.5,12.8,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.88,2021
655,A.J. Green,ARI,WR,18,SEA,5.9,4.0,66.7,55.8,0.3,0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.38,2021
657,A.J. Green,ARI,WR,1,KC,5.8,3.5,66.7,50.8,0.3,0,8.5,12.8,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.88,2022
979,A.J. Green,ARI,WR,2,LV,4.9,2.9,60.0,42.3,0.2,0,8.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.43,2022
1017,A.J. Green,ARI,WR,3,LAR,4.4,2.8,75.0,40.1,0.2,0,10.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.21,2022
1404,A.J. Green,ARI,WR,5,PHI,3.7,2.1,50.0,28.2,0.1,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.42,2022
1176,A.J. Green,ARI,WR,6,SEA,4.0,2.5,50.0,32.6,0.2,0,8.2,16.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.46,2022
1551,A.J. Green,ARI,WR,7,NO,2.8,1.9,66.7,20.8,0.1,0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.68,2022
1751,A.J. Green,ARI,WR,8,MIN,2.1,1.2,50.0,15.4,0.1,0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.14,2022
1810,A.J. Green,ARI,WR,9,SEA,1.8,1.2,50.0,14.1,0.1,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.01,2022
2184,A.J. Green,ARI,WR,10,LAR,1.2,0.8,100.0,8.8,0.0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.88,2022
1926,A.J. Green,ARI,WR,11,SF,1.6,1.1,50.0,11.8,0.1,0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.78,2022
1217,A.J. Green,ARI,WR,12,LAC,4.4,2.6,75.0,31.3,0.2,0,7.8,10.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.33,2022
1736,A.J. Green,ARI,WR,14,NE,2.1,1.3,50.0,15.7,0.1,0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.17,2022
1731,A.J. Green,ARI,WR,15,DEN,2.2,1.5,100.0,15.8,0.1,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.18,2022
1801,A.J. Green,ARI,WR,16,TB,2.1,1.3,50.0,14.3,0.1,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.03,2022
1534,A.J. Green,ARI,WR,17,ATL,2.9,1.7,66.7,21.3,0.1,0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.73,2022
1678,A.J. Green,ARI,WR,18,SF,2.3,1.6,100.0,17.0,0.1,0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2022
2327,AJ Cruz,CHI,WR,1,GB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
1800,AJ Jenkins,KC,WR,1,JAX,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1739,AJ Jenkins,KC,WR,2,DAL,1.0,1.0,100.0,11.0,0.0,38,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2013
1453,AJ Jenkins,KC,WR,3,PHI,4.0,2.0,50.0,27.0,0.0,38,6.8,13.5,0.0,1.0,0.0,0.0,0.0,0.0,2.8,2.8,2013
1800,AJ Jenkins,KC,WR,4,NYG,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1619,AJ Jenkins,KC,WR,5,TEN,4.0,3.0,75.0,20.0,0.0,9,5.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2013
1619,AJ Jenkins,KC,WR,6,LV,4.0,3.0,75.0,20.0,0.0,9,5.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2013
1619,AJ Jenkins,KC,WR,7,HOU,4.0,3.0,75.0,20.0,0.0,9,5.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2013
1800,AJ Jenkins,KC,WR,8,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,AJ Jenkins,KC,WR,9,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,AJ Jenkins,KC,WR,11,DEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,AJ Jenkins,KC,WR,12,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1619,AJ Jenkins,KC,WR,13,DEN,1.0,1.0,100.0,20.0,0.0,9,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2013
1800,AJ Jenkins,KC,WR,14,WAS,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1551,AJ Jenkins,KC,WR,15,LV,2.0,2.0,100.0,24.0,0.0,10,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2013
1472,AJ Jenkins,KC,WR,16,IND,2.0,2.0,100.0,25.0,0.0,11,12.5,12.5,0.0,2.0,0.0,0.0,0.0,0.0,2.7,2.7,2013
753,AJ Jenkins,KC,WR,17,LAC,5.0,5.0,100.0,60.0,0.0,27,12.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,6.4,6.4,2013
1264,AJ Jenkins,KC,WR,1,TEN,4.0,2.0,50.0,28.0,0.0,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2014
1506,AJ Jenkins,KC,WR,2,DEN,2.0,1.0,50.0,18.0,0.0,0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,2014
1236,AJ Jenkins,KC,WR,3,MIA,5.0,3.0,60.0,29.0,0.0,0,5.8,9.7,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2014
1658,AJ Jenkins,KC,WR,4,NE,2.0,1.0,50.0,13.0,0.0,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,2014
1384,AJ Jenkins,KC,WR,5,SF,4.0,2.0,50.0,22.0,0.0,0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2014
1481,AJ Jenkins,KC,WR,7,LAC,4.0,2.0,50.0,19.0,0.0,0,4.8,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2014
1384,AJ Jenkins,KC,WR,8,LAR,4.0,2.0,50.0,22.0,0.0,0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2014
1634,AJ Jenkins,KC,WR,9,NYJ,2.0,1.0,50.0,14.0,0.0,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2014
1557,AJ Jenkins,KC,WR,10,BUF,4.0,2.0,50.0,16.0,0.0,0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,2014
2327,AJ Jenkins,DAL,WR,1,NYG,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
1832,Aaron Burbridge,SF,WR,1,LAR,1.17,0.7,100.0,7.4,0.0,0,7.0,7.0,0.1,0.3,0.0,0.0,0.0,0.0,0.8,0.77,2016
2428,Aaron Burbridge,SF,WR,2,CAR,0.84,0.5,0.0,1.9,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,2016
2029,Aaron Burbridge,SF,WR,3,SEA,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2016
2316,Aaron Burbridge,SF,WR,4,DAL,0.0,0.0,0.0,3.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.33,2016
2153,Aaron Burbridge,SF,WR,5,ARI,0.16,0.1,0.0,4.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.43,2016
2115,Aaron Burbridge,SF,WR,6,BUF,0.0,0.0,0.0,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.45,2016
2224,Aaron Burbridge,SF,WR,7,TB,0.0,0.0,0.0,3.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.39,2016
2436,Aaron Burbridge,SF,WR,9,NO,0.0,0.0,0.0,1.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,2016
2447,Aaron Burbridge,SF,WR,10,ARI,0.0,0.0,0.0,1.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,2016
2333,Aaron Burbridge,SF,WR,11,NE,0.33,0.2,0.0,3.1,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.32,2016
2395,Aaron Burbridge,SF,WR,12,MIA,0.16,0.1,0.0,2.4,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.25,2016
2386,Aaron Burbridge,SF,WR,13,CHI,0.33,0.2,0.0,2.4,0.0,0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.3,0.26,2016
2428,Aaron Burbridge,SF,WR,14,NYJ,0.33,0.2,0.0,1.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,2016
2362,Aaron Burbridge,SF,WR,15,ATL,0.33,0.2,0.0,2.6,0.0,0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.3,0.28,2016
1698,Aaron Burbridge,SF,WR,16,LAR,1.0,0.6,100.0,8.2,0.1,0,8.0,8.0,0.1,0.2,0.0,0.0,0.0,0.0,1.4,1.44,2016
1840,Aaron Burbridge,SF,WR,17,SEA,0.84,0.5,0.0,7.3,0.0,0,7.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.8,0.75,2016
2481,Aaron Burbridge,SF,WR,3,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
1453,Aaron Dobson,NE,WR,1,BUF,4.0,2.0,50.0,28.0,0.0,64,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2013
1196,Aaron Dobson,NE,WR,2,NYJ,6.0,3.0,50.0,41.0,0.0,64,6.8,13.7,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,2013
1092,Aaron Dobson,NE,WR,3,TB,9.0,2.0,22.2,46.0,0.0,20,5.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.6,2013
597,Aaron Dobson,NE,WR,4,ATL,12.0,7.0,58.3,73.0,0.0,33,6.1,10.4,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,2013
1524,Aaron Dobson,NE,WR,5,CIN,6.0,2.0,33.3,25.0,0.0,11,4.2,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2013
1244,Aaron Dobson,NE,WR,6,NO,6.0,3.0,50.0,39.0,0.0,17,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.9,2013
573,Aaron Dobson,NE,WR,7,NYJ,9.0,6.0,66.7,75.0,0.0,33,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,2013
885,Aaron Dobson,NE,WR,8,MIA,8.0,5.0,62.5,57.0,0.0,25,7.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.7,2013
804,Aaron Dobson,NE,WR,9,PIT,7.0,5.0,71.4,61.0,0.0,27,8.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.1,2013
772,Aaron Dobson,NE,WR,11,CAR,7.0,4.0,57.1,63.0,0.0,28,9.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,2013
804,Aaron Dobson,NE,WR,12,DEN,7.0,4.0,57.1,61.0,0.0,27,8.7,15.2,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.1,2013
1800,Aaron Dobson,NE,WR,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1568,Aaron Dobson,NE,WR,14,CLE,5.0,2.0,40.0,23.0,0.0,10,4.6,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2013
1800,Aaron Dobson,NE,WR,15,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
965,Aaron Dobson,NE,WR,16,BAL,7.0,4.0,57.1,52.0,0.0,23,7.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.2,2013
983,Aaron Dobson,NE,WR,17,BUF,6.0,3.0,50.0,51.0,0.0,23,8.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,2013
2245,Aaron Dobson,NE,WR,1,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
1557,Aaron Dobson,NE,WR,2,MIN,2.0,1.0,50.0,16.0,0.0,0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,2014
1821,Aaron Dobson,NE,WR,4,KC,2.0,1.0,50.0,9.0,0.0,0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2014
1634,Aaron Dobson,NE,WR,5,CIN,2.0,1.0,50.0,14.0,0.0,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2014
1384,Aaron Dobson,NE,WR,6,BUF,3.0,2.0,66.7,22.0,0.0,0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2014
2087,Aaron Dobson,NE,WR,11,IND,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2014
2138,Aaron Dobson,NE,WR,13,GB,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2014
1397,Aaron Dobson,NE,WR,1,PIT,3.0,2.0,66.7,23.0,0.0,0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2015
1449,Aaron Dobson,NE,WR,2,BUF,3.0,2.0,66.7,21.0,0.0,0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2015
1143,Aaron Dobson,NE,WR,3,JAX,3.0,2.0,66.7,30.0,0.0,0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2015
1781,Aaron Dobson,NE,WR,6,IND,2.0,1.0,50.0,12.0,0.0,0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2015
1953,Aaron Dobson,NE,WR,7,NYJ,2.0,1.0,50.0,7.0,0.0,0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2015
1953,Aaron Dobson,NE,WR,8,MIA,2.0,1.0,50.0,7.0,0.0,0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2015
1986,Aaron Dobson,NE,WR,9,WAS,2.0,1.0,50.0,6.0,0.0,0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2015
2065,Aaron Dobson,NE,WR,10,NYG,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2015
1590,Aaron Dobson,NE,WR,11,BUF,3.0,2.0,66.7,17.0,0.0,0,5.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,2015
2029,Aaron Dobson,DET,WR,5,PHI,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2016
1800,Aaron Mellette,BAL,WR,1,DEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
919,Ace Sanders,JAX,WR,1,KC,10.0,6.0,60.0,55.0,0.0,40,5.5,9.2,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.58,2013
719,Ace Sanders,JAX,WR,2,LV,20.0,14.0,70.0,66.0,0.0,29,3.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.6,2013
586,Ace Sanders,JAX,WR,3,SEA,12.0,8.0,66.7,74.0,0.0,33,6.2,9.2,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,2013
700,Ace Sanders,JAX,WR,4,IND,10.0,7.0,70.0,67.0,0.0,30,6.7,9.6,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,2013
1050,Ace Sanders,JAX,WR,5,LAR,7.0,4.0,57.1,48.0,0.0,21,6.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,2013
1263,Ace Sanders,JAX,WR,6,DEN,6.0,3.0,50.0,38.0,0.0,17,6.3,12.7,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,2013
1551,Ace Sanders,JAX,WR,7,LAC,5.0,2.0,40.0,24.0,0.0,10,4.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2013
1800,Ace Sanders,JAX,WR,8,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1604,Ace Sanders,JAX,WR,10,TEN,3.0,2.0,66.7,21.0,0.0,9,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2013
1196,Ace Sanders,JAX,WR,11,ARI,4.0,3.0,75.0,41.0,0.0,18,10.2,13.7,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,2013
772,Ace Sanders,JAX,WR,12,HOU,7.0,6.0,85.7,63.0,0.0,28,9.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,2013
983,Ace Sanders,JAX,WR,13,CLE,6.0,5.0,83.3,51.0,0.0,22,8.5,10.2,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,2013
700,Ace Sanders,JAX,WR,14,HOU,8.0,7.0,87.5,66.0,0.0,30,8.2,9.4,0.0,1.0,0.0,0.0,0.0,0.0,6.7,6.7,2013
504,Ace Sanders,JAX,WR,15,BUF,9.0,8.0,88.9,77.0,0.0,34,8.6,9.6,0.0,1.0,0.0,0.0,0.0,0.0,8.1,8.08,2013
982,Ace Sanders,JAX,WR,16,TEN,7.0,5.0,71.4,50.0,0.0,22,7.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.16,2013
1243,Ace Sanders,JAX,WR,17,IND,5.0,4.0,80.0,38.0,0.0,17,7.6,9.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.96,2013
2245,Ace Sanders,JAX,WR,1,PHI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
1384,Ace Sanders,JAX,WR,5,PIT,3.0,2.0,66.7,22.0,0.0,0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2014
1594,Ace Sanders,JAX,WR,6,TEN,3.0,2.0,66.7,15.0,0.0,0,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2014
1895,Ace Sanders,JAX,WR,7,CLE,1.0,1.0,100.0,7.0,0.0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2014
1821,Ace Sanders,JAX,WR,8,MIA,1.0,1.0,100.0,9.0,0.0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2014
1895,Ace Sanders,JAX,WR,9,CIN,1.0,1.0,100.0,7.0,0.0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2014
1925,Ace Sanders,JAX,WR,10,DAL,1.0,1.0,100.0,6.0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2014
1740,Ace Sanders,JAX,WR,12,IND,1.0,1.0,100.0,11.0,0.0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2014
2087,Ace Sanders,JAX,WR,13,NYG,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2014
2087,Ace Sanders,JAX,WR,14,HOU,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2014
1895,Ace Sanders,JAX,WR,15,BAL,1.0,1.0,100.0,7.0,0.0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2014
2087,Ace Sanders,JAX,WR,16,TEN,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2014
2038,Ace Sanders,JAX,WR,17,HOU,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2014
2327,Adam Drake,KC,WR,1,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
2065,Adam Humphries,TB,WR,3,HOU,2.0,1.0,50.0,4.0,0.0,0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2015
2065,Adam Humphries,TB,WR,4,CAR,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2015
1697,Adam Humphries,TB,WR,8,ATL,2.0,1.0,50.0,14.0,0.0,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2015
1550,Adam Humphries,TB,WR,9,NYG,2.0,1.0,50.0,18.0,0.0,0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,2015
1474,Adam Humphries,TB,WR,10,DAL,3.0,2.0,66.7,20.0,0.0,0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2015
1474,Adam Humphries,TB,WR,11,PHI,3.0,2.0,66.7,20.0,0.0,0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2015
1312,Adam Humphries,TB,WR,12,IND,3.0,2.0,66.7,25.0,0.0,0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2015
1423,Adam Humphries,TB,WR,13,ATL,3.0,2.0,66.7,22.0,0.0,0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2015
1474,Adam Humphries,TB,WR,14,NO,3.0,2.0,66.7,20.0,0.0,0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2015
