Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,ProjRecCount,ReceptionPercentage,ProjRecYd,ProjRecTD,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,ProjRushAtt,ProjRushYd,RushingYardsPerAttempt,ProjRushTD,Fumbles,FumblesLost,FantasyPointsPerGame,DiffPPR1
1284,Justin Watson,TB,WR,2,CAR,4.0,2.6,75.0,31.1,0.2,0,7.8,10.3,0.0,0.1,0.0,0.0,0.0,0.0,4.3,-0.1200000000000001
2372,Justin Watson,KC,WR,2,LAC,1.2,0.4,0.0,5.5,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,12.05
2255,Justin Watson,TB,WR,3,NYG,0.46,0.3,0.0,4.2,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,-0.72
1885,Justin Watson,KC,WR,3,IND,2.0,1.0,50.0,12.6,0.1,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-2.8600000000000003
2190,Justin Watson,TB,WR,4,CHI,0.46,0.3,0.0,4.7,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,-0.78
2214,Justin Watson,TB,WR,4,LAR,0.61,0.4,0.0,5.1,0.0,0,5.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,1.3899999999999997
1106,Justin Watson,TB,WR,4,LAC,4.31,2.8,75.0,34.2,0.3,0,8.5,11.3,0.0,0.1,0.0,0.0,0.0,0.0,5.2,-0.02999999999999936
1840,Justin Watson,KC,WR,4,TB,2.0,0.9,50.0,13.6,0.1,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.86
2015,Justin Watson,TB,WR,5,NO,1.07,0.7,100.0,9.9,0.0,0,10.0,10.0,0.1,0.4,0.0,0.0,0.0,0.0,1.0,-1.73
1935,Justin Watson,KC,WR,5,LV,1.7,0.9,50.0,11.7,0.1,0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,-0.6699999999999999
2168,Justin Watson,TB,WR,6,ATL,0.46,0.3,0.0,4.9,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,-0.8
2027,Justin Watson,TB,WR,6,CAR,1.23,0.8,100.0,9.6,0.0,0,10.0,10.0,0.1,0.4,0.0,0.0,0.0,0.0,1.0,-1.8
1878,Justin Watson,TB,WR,6,GB,1.23,0.8,100.0,10.7,0.1,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,-2.4699999999999998
2059,Justin Watson,KC,WR,6,BUF,1.4,0.6,100.0,8.3,0.1,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,-2.0300000000000002
2239,Justin Watson,TB,WR,7,CLE,0.3,0.2,0.0,4.3,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,-0.64
1801,Justin Watson,TB,WR,7,LV,1.69,1.1,50.0,13.0,0.1,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-3.0
2007,Justin Watson,KC,WR,7,SF,1.4,0.7,100.0,9.8,0.1,0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.12
2464,Justin Watson,TB,WR,8,CIN,0.15,0.1,0.0,2.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1600000000000001
2240,Justin Watson,TB,WR,8,TEN,0.46,0.3,0.0,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.75
1788,Justin Watson,TB,WR,8,NYG,1.69,1.1,50.0,13.6,0.1,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.06
2355,Justin Watson,TB,WR,9,CAR,0.46,0.3,0.0,3.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.6499999999999999
2235,Justin Watson,TB,WR,9,SEA,0.46,0.3,0.0,4.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.76
2408,Justin Watson,TB,WR,10,WAS,0.3,0.2,0.0,2.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.49
2251,Justin Watson,TB,WR,10,ARI,0.46,0.3,0.0,4.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.73
1947,Justin Watson,TB,WR,10,CAR,1.07,0.7,100.0,8.4,0.1,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,-2.14
1921,Justin Watson,KC,WR,10,JAX,1.3,0.8,100.0,11.9,0.1,0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,-0.3899999999999997
2429,Justin Watson,TB,WR,11,NYG,0.3,0.2,0.0,2.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.47000000000000003
2255,Justin Watson,TB,WR,11,NO,0.3,0.2,0.0,4.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.6200000000000001
2215,Justin Watson,TB,WR,11,LAR,0.77,0.5,0.0,6.7,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-1.17
1040,Justin Watson,KC,WR,11,LAC,4.3,2.5,50.0,32.8,0.3,0,8.2,16.5,0.0,0.0,0.0,0.0,0.0,0.0,5.1,2.119999999999999
2440,Justin Watson,TB,WR,12,SF,0.3,0.2,0.0,2.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.46
2286,Justin Watson,TB,WR,12,ATL,0.3,0.2,0.0,3.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.56
1966,Justin Watson,TB,WR,12,KC,0.92,0.6,100.0,7.5,0.1,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,-1.9500000000000002
1316,Justin Watson,KC,WR,12,LAR,3.4,2.1,66.7,27.2,0.2,0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-1.42
1666,Justin Watson,TB,WR,13,CAR,2.0,1.3,50.0,16.0,0.1,0,8.0,16.0,0.0,0.1,0.0,0.0,0.0,0.0,2.2,-3.5100000000000002
2309,Justin Watson,TB,WR,13,JAX,0.3,0.2,0.0,3.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.52
1189,Justin Watson,KC,WR,13,CIN,3.3,2.0,66.7,26.1,0.3,0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,-3.91
1876,Justin Watson,TB,WR,14,NO,1.54,1.0,50.0,13.9,0.0,0,7.0,14.0,0.0,0.4,0.0,0.0,0.0,0.0,1.4,-2.43
2127,Justin Watson,TB,WR,14,IND,0.92,0.6,100.0,6.9,0.0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,15.61
2412,Justin Watson,TB,WR,14,MIN,0.46,0.3,0.0,3.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.6699999999999999
2100,Justin Watson,TB,WR,15,BAL,0.61,0.4,0.0,5.6,0.0,0,6.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6,-0.99
1149,Justin Watson,TB,WR,15,DET,3.85,2.5,50.0,30.0,0.2,0,7.5,15.0,0.0,0.1,0.0,0.0,0.0,0.0,4.2,-3.01
1755,Justin Watson,KC,WR,15,HOU,1.8,1.0,50.0,15.3,0.1,0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,-3.13
658,Justin Watson,TB,WR,16,HOU,6.0,3.9,66.7,53.3,0.3,0,8.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0,7.1,4.270000000000001
512,Justin Watson,TB,WR,17,ATL,6.0,3.9,66.7,54.8,0.4,0,9.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,7.9,-11.780000000000001
512,Justin Watson,TB,WR,17,ATL,6.0,3.9,66.7,54.8,0.4,0,9.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,7.9,-11.780000000000001
2404,Justin Watson,TB,WR,17,ATL,0.46,0.3,0.0,3.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0200000000000005
2404,Justin Watson,TB,WR,17,ATL,0.46,0.3,0.0,3.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0200000000000005
1491,Justin Watson,KC,WR,17,DEN,2.3,1.3,50.0,17.1,0.2,0,8.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,-0.5099999999999998
1687,Justin Watson,KC,WR,18,LV,2.1,1.1,50.0,16.8,0.1,0,8.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.32
2467,Juwann Winfree,GB,WR,1,MIN,0.3,0.0,0.0,4.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.29
1987,Juwann Winfree,GB,WR,3,TB,1.2,0.8,100.0,10.5,0.1,0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,-2.45
2246,Juwann Winfree,GB,WR,6,NYJ,0.8,0.5,0.0,7.4,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-1.24
2050,Juwann Winfree,DEN,WR,8,IND,1.32,0.8,100.0,9.0,0.0,0,9.0,9.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,-1.71
1605,Juwann Winfree,GB,WR,8,ARI,2.2,1.1,50.0,15.9,0.2,0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.1099999999999994
2275,Juwann Winfree,DEN,WR,9,CLE,0.33,0.2,0.0,3.6,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,-0.58
2351,Juwann Winfree,GB,WR,14,DET,0.49,0.3,0.0,4.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.76
2012,K.J. Osborn,MIN,WR,1,GB,0.65,0.4,0.0,5.8,0.1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-1.58
2012,K.J. Osborn,MIN,WR,1,GB,0.65,0.4,0.0,5.8,0.1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-1.58
910,K.J. Osborn,MIN,WR,1,GB,4.9,3.0,60.0,39.1,0.3,0,7.8,13.0,0.05,0.2,0.0,0.0,0.0,0.0,5.7,-4.33
910,K.J. Osborn,MIN,WR,1,GB,4.9,3.0,60.0,39.1,0.3,0,7.8,13.0,0.05,0.2,0.0,0.0,0.0,0.0,5.7,-4.33
1688,K.J. Osborn,MIN,WR,1,CIN,2.4,1.5,100.0,19.4,0.1,0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.559999999999999
2016,K.J. Osborn,MIN,WR,2,IND,0.65,0.4,0.0,5.7,0.1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-1.57
1365,K.J. Osborn,MIN,WR,2,ARI,4.1,2.6,75.0,32.4,0.1,0,8.0,10.7,0.05,0.2,0.0,0.0,0.0,0.0,3.9,13.64
941,K.J. Osborn,MIN,WR,2,PHI,4.5,3.0,75.0,37.5,0.3,0,9.5,12.7,0.05,0.2,0.0,0.0,0.0,0.0,5.6,-4.07
842,K.J. Osborn,MIN,WR,3,SEA,4.9,3.8,80.0,46.0,0.3,0,9.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,6.4,-5.6
935,K.J. Osborn,MIN,WR,3,DET,4.3,3.0,75.0,37.7,0.3,0,9.5,12.7,0.05,0.2,0.0,0.0,0.0,0.0,5.6,9.71
2420,K.J. Osborn,MIN,WR,4,HOU,0.32,0.2,0.0,3.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.56
919,K.J. Osborn,MIN,WR,4,CLE,4.4,3.2,75.0,42.2,0.3,0,10.5,14.0,0.02,0.1,0.0,0.0,0.0,0.0,6.0,-2.630000000000001
977,K.J. Osborn,MIN,WR,4,NO,4.3,3.1,75.0,36.3,0.3,0,9.0,12.0,0.02,0.1,0.0,0.0,0.0,0.0,5.4,-7.039999999999999
868,K.J. Osborn,MIN,WR,5,DET,4.9,3.5,80.0,44.4,0.3,0,8.8,11.0,0.05,0.2,0.0,0.0,0.0,0.0,6.3,-5.359999999999999
1110,K.J. Osborn,MIN,WR,5,CHI,4.1,2.8,75.0,35.5,0.2,0,9.0,12.0,0.1,0.2,0.0,0.0,0.0,0.0,4.8,1.5300000000000002
1126,K.J. Osborn,MIN,WR,6,CAR,4.2,3.1,75.0,36.9,0.2,0,9.2,12.3,0.1,0.4,0.0,0.0,0.0,0.0,4.9,11.770000000000001
1176,K.J. Osborn,MIN,WR,6,MIA,4.1,2.6,75.0,32.4,0.2,0,8.0,10.7,0.05,0.2,0.0,0.0,0.0,0.0,4.5,-2.2600000000000007
2428,K.J. Osborn,MIN,WR,8,GB,0.32,0.2,0.0,3.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.55
967,K.J. Osborn,MIN,WR,8,DAL,4.3,3.3,75.0,39.5,0.3,0,10.0,13.3,0.1,0.3,0.0,0.0,0.0,0.0,5.8,-6.079999999999998
1133,K.J. Osborn,MIN,WR,8,ARI,4.2,2.9,75.0,34.2,0.2,0,8.5,11.3,0.1,0.4,0.0,0.0,0.0,0.0,4.7,1.2400000000000002
1061,K.J. Osborn,MIN,WR,9,BAL,4.8,3.3,60.0,40.7,0.2,0,8.2,13.7,0.05,0.2,0.0,0.0,0.0,0.0,5.3,-5.59
1183,K.J. Osborn,MIN,WR,9,WAS,4.0,2.6,75.0,32.0,0.2,0,8.0,10.7,0.07,0.3,0.0,0.0,0.0,0.0,4.4,-7.03
1210,K.J. Osborn,MIN,WR,10,LAC,3.7,2.7,75.0,33.4,0.2,0,8.2,11.0,0.05,0.2,0.0,0.0,0.0,0.0,4.6,-7.26
1344,K.J. Osborn,MIN,WR,10,BUF,3.9,2.2,50.0,25.5,0.2,0,6.5,13.0,0.05,0.2,0.0,0.0,0.0,0.0,3.8,1.7299999999999995
2404,K.J. Osborn,MIN,WR,11,DAL,0.32,0.2,0.0,3.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.5800000000000001
2404,K.J. Osborn,MIN,WR,11,DAL,0.32,0.2,0.0,3.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.5800000000000001
1224,K.J. Osborn,MIN,WR,11,DAL,3.9,2.6,75.0,30.6,0.2,0,7.8,10.3,0.1,0.6,0.0,0.0,0.0,0.0,4.3,-3.2199999999999998
1224,K.J. Osborn,MIN,WR,11,DAL,3.9,2.6,75.0,30.6,0.2,0,7.8,10.3,0.1,0.6,0.0,0.0,0.0,0.0,4.3,-3.2199999999999998
1372,K.J. Osborn,MIN,WR,11,GB,3.7,2.6,75.0,32.2,0.1,0,8.0,10.7,0.05,0.2,0.0,0.0,0.0,0.0,3.8,-3.5400000000000005
1320,K.J. Osborn,MIN,WR,12,SF,3.3,2.4,66.7,28.8,0.2,0,9.7,14.5,0.1,0.2,0.0,0.0,0.0,0.0,4.1,-5.0
1283,K.J. Osborn,MIN,WR,12,NE,3.8,2.5,50.0,28.3,0.2,0,7.0,14.0,0.1,0.4,0.0,0.0,0.0,0.0,4.1,-4.2700000000000005
1979,K.J. Osborn,MIN,WR,13,JAX,0.65,0.4,0.0,7.2,0.1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,-1.72
1258,K.J. Osborn,MIN,WR,13,DET,3.4,2.6,100.0,31.0,0.2,0,10.3,10.3,0.05,0.2,0.0,0.0,0.0,0.0,4.3,7.779999999999999
1307,K.J. Osborn,MIN,WR,13,NYJ,3.8,2.3,50.0,27.3,0.2,0,6.8,13.5,0.1,0.4,0.0,0.0,0.0,0.0,4.0,-2.5699999999999994
785,K.J. Osborn,MIN,WR,14,PIT,5.5,4.0,66.7,48.9,0.3,0,8.2,12.2,0.02,0.1,0.0,0.0,0.0,0.0,6.7,6.600000000000001
1251,K.J. Osborn,MIN,WR,14,DET,3.8,2.5,50.0,29.4,0.2,0,7.2,14.5,0.1,0.5,0.0,0.0,0.0,0.0,4.2,8.110000000000001
570,K.J. Osborn,MIN,WR,15,CHI,6.3,4.4,66.7,54.8,0.4,0,9.2,13.8,0.05,0.2,0.0,0.0,0.0,0.0,7.9,-7.200000000000001
1300,K.J. Osborn,MIN,WR,15,IND,3.8,2.5,50.0,27.6,0.2,0,7.0,14.0,0.1,0.5,0.0,0.0,0.0,0.0,4.0,25.189999999999998
2455,K.J. Osborn,MIN,WR,16,NO,0.32,0.2,0.0,3.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.52
1193,K.J. Osborn,MIN,WR,16,LAR,3.9,2.8,75.0,34.0,0.2,0,8.5,11.3,0.02,0.1,0.0,0.0,0.0,0.0,4.6,10.39
894,K.J. Osborn,MIN,WR,16,NYG,4.8,3.3,60.0,39.5,0.3,0,8.0,13.3,0.1,0.5,0.0,0.0,0.0,0.0,5.8,-4.3999999999999995
1033,K.J. Osborn,MIN,WR,17,GB,5.6,3.7,66.7,42.3,0.2,0,7.0,10.5,0.02,0.1,0.0,0.0,0.0,0.0,5.4,4.859999999999999
1033,K.J. Osborn,MIN,WR,17,GB,5.6,3.7,66.7,42.3,0.2,0,7.0,10.5,0.02,0.1,0.0,0.0,0.0,0.0,5.4,4.859999999999999
1107,K.J. Osborn,MIN,WR,17,GB,4.7,3.1,60.0,35.5,0.2,0,7.2,12.0,0.1,0.4,0.0,0.0,0.0,0.0,4.8,11.009999999999998
1107,K.J. Osborn,MIN,WR,17,GB,4.7,3.1,60.0,35.5,0.2,0,7.2,12.0,0.1,0.4,0.0,0.0,0.0,0.0,4.8,11.009999999999998
606,K.J. Osborn,MIN,WR,18,CHI,5.8,4.1,66.7,52.4,0.4,0,8.7,13.0,0.02,0.1,0.0,0.0,0.0,0.0,7.6,-2.6500000000000004
606,K.J. Osborn,MIN,WR,18,CHI,5.8,4.1,66.7,52.4,0.4,0,8.7,13.0,0.02,0.1,0.0,0.0,0.0,0.0,7.6,-2.6500000000000004
928,K.J. Osborn,MIN,WR,18,CHI,4.9,3.3,60.0,37.9,0.3,0,7.6,12.7,0.1,0.3,0.0,0.0,0.0,0.0,5.6,7.780000000000001
928,K.J. Osborn,MIN,WR,18,CHI,4.9,3.3,60.0,37.9,0.3,0,7.6,12.7,0.1,0.3,0.0,0.0,0.0,0.0,5.6,7.780000000000001
1197,KJ Hamler,DEN,WR,1,NYG,4.0,2.6,75.0,32.5,0.2,0,8.0,10.7,0.2,1.5,0.0,0.0,0.0,0.0,4.6,-0.10000000000000053
1169,KJ Hamler,DEN,WR,1,SEA,4.1,2.5,50.0,32.4,0.2,0,8.0,16.0,0.1,0.5,0.0,0.0,0.0,0.0,4.5,-6.99
1654,KJ Hamler,DEN,WR,2,PIT,2.34,1.7,100.0,17.4,0.1,0,8.5,8.5,0.1,0.1,0.0,0.0,0.0,0.0,2.4,4.6499999999999995
830,KJ Hamler,DEN,WR,2,JAX,4.8,3.4,60.0,44.9,0.3,0,9.0,15.0,0.2,1.8,0.0,0.0,0.0,0.0,6.5,-8.370000000000001
946,KJ Hamler,DEN,WR,3,TB,4.83,3.5,80.0,45.3,0.2,0,9.0,11.2,0.8,2.6,3.0,0.0,0.0,0.0,6.0,-3.6899999999999986
1167,KJ Hamler,DEN,WR,3,NYJ,3.9,2.6,75.0,33.6,0.2,0,8.5,11.3,0.3,1.8,0.0,0.0,0.0,0.0,4.7,-3.540000000000001
1596,KJ Hamler,DEN,WR,3,SF,2.2,1.4,50.0,19.1,0.1,0,9.5,19.0,0.05,0.2,0.0,0.0,0.0,0.0,2.5,-3.93
897,KJ Hamler,DEN,WR,4,NYJ,5.1,3.7,80.0,47.3,0.2,0,9.4,11.8,0.6,2.9,3.0,0.0,0.0,0.0,6.2,-9.92
1501,KJ Hamler,DEN,WR,4,LV,3.2,1.8,66.7,22.2,0.1,0,7.3,11.0,0.1,0.2,0.0,0.0,0.0,0.0,2.8,1.8600000000000003
1583,KJ Hamler,DEN,WR,5,IND,2.0,1.4,50.0,19.5,0.1,0,10.0,20.0,0.05,0.2,0.0,0.0,0.0,0.0,2.6,-1.9699999999999998
1565,KJ Hamler,DEN,WR,6,LAC,2.8,1.5,66.7,20.0,0.1,0,6.7,10.0,0.07,0.3,0.0,0.0,0.0,0.0,2.6,2.2700000000000005
1189,KJ Hamler,DEN,WR,7,KC,3.86,2.8,75.0,35.3,0.2,0,8.8,11.7,0.4,1.0,0.0,0.0,0.0,0.0,4.8,-2.2299999999999986
1442,KJ Hamler,DEN,WR,7,NYJ,3.1,1.7,66.7,24.9,0.1,0,8.3,12.5,0.1,0.3,0.0,0.0,0.0,0.0,3.1,-2.0200000000000005
1207,KJ Hamler,DEN,WR,8,LAC,3.72,2.7,75.0,34.4,0.2,0,8.5,11.3,0.4,1.0,0.0,0.0,0.0,0.0,4.7,2.860000000000001
1501,KJ Hamler,DEN,WR,8,JAX,2.6,1.4,33.3,21.9,0.1,0,7.3,22.0,0.1,0.5,0.0,0.0,0.0,0.0,2.8,3.8599999999999994
1197,KJ Hamler,DEN,WR,9,ATL,3.72,2.7,75.0,34.8,0.2,0,8.8,11.7,0.4,1.1,0.0,0.0,0.0,0.0,4.8,7.510000000000001
1064,KJ Hamler,DEN,WR,10,LV,4.55,3.3,60.0,40.7,0.2,0,8.2,13.7,0.6,1.6,2.0,0.0,0.0,0.0,5.4,0.2699999999999996
891,KJ Hamler,DEN,WR,11,MIA,4.69,3.4,60.0,41.6,0.3,0,8.4,14.0,0.6,2.8,3.0,0.0,0.0,0.0,6.2,-2.1400000000000006
1136,KJ Hamler,DEN,WR,13,KC,4.27,3.1,75.0,36.8,0.2,0,9.2,12.3,0.5,2.3,0.0,0.0,0.0,0.0,5.1,-3.3100000000000005
1106,KJ Hamler,DEN,WR,14,CAR,4.55,3.3,60.0,37.5,0.2,0,7.6,12.7,0.6,2.8,3.0,0.0,0.0,0.0,5.2,14.070000000000002
912,KJ Hamler,DEN,WR,15,BUF,4.27,3.1,75.0,40.6,0.3,0,10.2,13.7,0.5,2.7,0.0,0.0,0.0,0.0,6.1,-7.83
997,KJ Hamler,DEN,WR,16,LAC,3.86,2.8,75.0,37.0,0.3,0,9.2,12.3,0.5,2.9,0.0,0.0,0.0,0.0,5.8,-8.29
1852,KJ Hill Jr.,LAC,WR,1,CIN,1.45,0.9,100.0,11.5,0.1,0,12.0,12.0,0.1,0.1,0.0,0.0,0.0,0.0,1.8,-2.66
2158,KJ Hill Jr.,LAC,WR,2,KC,0.81,0.5,0.0,7.4,0.0,0,7.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.8,-1.27
1960,KJ Hill Jr.,LAC,WR,2,DAL,1.5,0.9,50.0,11.9,0.1,0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,-2.69
2043,KJ Hill Jr.,LAC,WR,3,CAR,1.29,0.8,100.0,10.7,0.0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.6300000000000001
2086,KJ Hill Jr.,LAC,WR,3,KC,1.2,0.6,100.0,8.8,0.1,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-2.08
1716,KJ Hill Jr.,LAC,WR,4,TB,2.26,1.4,50.0,15.6,0.1,0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,-3.56
2106,KJ Hill Jr.,LAC,WR,4,LV,1.3,0.7,100.0,8.2,0.1,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,-2.12
2103,KJ Hill Jr.,LAC,WR,5,NO,1.13,0.7,100.0,8.7,0.0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2300000000000002
2333,KJ Hill Jr.,LAC,WR,6,BAL,1.2,0.5,0.0,7.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-1.2
2158,KJ Hill Jr.,LAC,WR,8,DEN,0.97,0.6,100.0,7.7,0.0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-1.37
2285,KJ Hill Jr.,LAC,WR,10,MIA,0.97,0.6,100.0,7.4,0.0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,-1.3399999999999999
2334,KJ Hill Jr.,LAC,WR,11,NYJ,1.13,0.7,100.0,8.9,0.0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,-1.5899999999999999
2282,KJ Hill Jr.,LAC,WR,12,BUF,0.97,0.6,100.0,7.5,0.0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,-1.35
2334,KJ Hill Jr.,LAC,WR,13,NE,0.97,0.6,100.0,8.8,0.0,0,9.0,9.0,0.0,0.1,0.0,0.0,0.2,0.2,0.5,0.20999999999999974
2351,KJ Hill Jr.,LAC,WR,14,ATL,1.13,0.7,100.0,8.6,0.0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,-0.16000000000000014
2334,KJ Hill Jr.,LAC,WR,15,LV,0.81,0.5,0.0,6.9,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,5.710000000000001
1626,KJ Hill Jr.,LAC,WR,16,DEN,2.43,1.5,100.0,18.3,0.1,0,9.0,9.0,0.0,0.1,0.0,0.0,0.0,0.0,2.4,-3.9400000000000004
1940,KaVontae Turpin,DAL,WR,1,TB,1.0,0.9,100.0,11.2,0.1,0,11.0,11.0,0.1,0.4,0.0,0.0,0.0,0.0,1.8,-2.66
2310,KaVontae Turpin,DAL,WR,2,CIN,0.6,0.5,0.0,6.4,0.0,0,6.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.6,-0.8499999999999999
2294,KaVontae Turpin,DAL,WR,3,NYG,0.6,0.6,100.0,5.6,0.0,0,6.0,6.0,0.2,1.1,0.0,0.0,0.0,0.0,0.7,-1.27
1731,KaVontae Turpin,DAL,WR,4,WAS,1.0,0.4,0.0,6.3,0.1,0,6.0,0.0,0.87,3.5,4.0,0.1,0.0,0.0,2.2,-2.58
2454,KaVontae Turpin,DAL,WR,5,LAR,0.5,0.2,0.0,3.9,0.0,0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.4,-0.63
1935,KaVontae Turpin,DAL,WR,8,CHI,1.3,0.9,100.0,8.8,0.1,0,9.0,9.0,0.2,2.9,0.0,0.0,0.0,0.0,1.8,-1.5699999999999998
2273,KaVontae Turpin,DAL,WR,10,GB,0.4,0.2,0.0,3.1,0.0,0,0.0,0.0,0.1,3.9,0.0,0.0,0.0,0.0,0.7,0.9999999999999998
2489,KaVontae Turpin,DAL,WR,11,MIN,0.6,0.2,0.0,2.7,0.0,0,3.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.4,-0.5900000000000001
786,Kadarius Toney,NYG,WR,1,TEN,6.0,4.1,66.7,47.5,0.2,0,8.0,12.0,0.7,3.6,4.0,0.0,0.0,0.0,6.3,-8.11
1785,Kadarius Toney,NYG,WR,2,WAS,2.5,1.3,50.0,14.3,0.1,0,7.0,14.0,0.3,2.1,0.0,0.0,0.0,0.0,2.2,-3.5400000000000005
