Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
270,Dan Arnold,CAR,TE,2,NO,4,3,75,55,0,19,13.8,18.3,0,0,0,0,0,0,5.5,5.5
273,Darren Waller,LV,TE,3,MIA,7,5,71.4,54,0,23,7.7,10.8,0,0,0,0,0,0,5.4,5.4
273,Gerald Everett,SEA,TE,3,MIN,5,5,100,54,0,17,10.8,10.8,0,0,0,0,0,0,5.4,5.4
273,Dalton Schultz,DAL,TE,17,ARI,10,6,60,54,0,14,5.4,9,0,0,0,0,0,0,5.4,5.4
273,Zach Ertz,ARI,TE,16,IND,13,8,61.5,54,0,11,4.2,6.8,0,0,0,0,0,0,5.4,5.4
273,Dalton Schultz,DAL,TE,9,DEN,5,4,80,54,0,20,10.8,13.5,0,0,0,0,0,0,5.4,5.4
273,Mike Gesicki,MIA,TE,9,HOU,8,4,50,54,0,18,6.8,13.5,0,0,0,0,0,0,5.4,5.4
279,Austin Hooper,CLE,TE,11,DET,7,4,57.1,53,0,20,7.6,13.2,0,0,0,0,0,0,5.3,5.3
279,Dalton Schultz,DAL,TE,11,KC,8,6,75,53,0,19,6.6,8.8,0,0,0,0,0,0,5.3,5.3
279,Pat Freiermuth,PIT,TE,18,BAL,9,6,66.7,53,0,14,5.9,8.8,0,0,0,0,0,0,5.3,5.3
279,Dawson Knox,BUF,TE,18,NYJ,5,3,60,49,0,28,9.8,16.3,0,4,0,0,0,0,5.3,5.3
279,Jordan Akins,HOU,TE,8,LAR,5,5,100,53,0,31,10.6,10.6,0,0,0,0,0,0,5.3,5.3
284,T.J. Hockenson,DET,TE,11,CLE,8,6,75,51,0,24,6.4,8.5,0,0,0,0,0,0,5.1,5.1
284,Noah Fant,DEN,TE,14,DET,4,4,100,51,0,32,12.8,12.8,0,0,0,0,0,0,5.1,5.1
284,Marcedes Lewis,GB,TE,14,CHI,4,4,100,51,0,20,12.8,12.8,0,0,0,0,0,0,5.1,5.1
284,Mike Gesicki,MIA,TE,17,TEN,7,4,57.1,51,0,15,7.3,12.8,0,0,0,0,0,0,5.1,5.1
284,Ricky Seals-Jones,WAS,TE,7,GB,7,6,85.7,51,0,14,7.3,8.5,0,0,0,0,0,0,5.1,5.1
284,Tyler Higbee,LAR,TE,9,TEN,10,5,50,51,0,26,5.1,10.2,0,0,0,0,0,0,5.1,5.1
290,Mo Alie-Cox,IND,TE,5,BAL,4,3,75,50,0,24,12.5,16.7,0,0,0,0,0,0,5,5
290,Mike Gesicki,MIA,TE,11,NYJ,6,5,83.3,50,0,26,8.3,10,0,0,0,0,0,0,5,5
290,Harrison Bryant,CLE,TE,12,BAL,3,3,100,50,0,41,16.7,16.7,0,0,0,0,0,0,5,5
290,Mark Andrews,BAL,TE,13,PIT,9,4,44.4,50,0,29,5.6,12.5,0,0,0,0,0,0,5,5
290,Foster Moreau,LV,TE,18,LAC,2,2,100,50,0,44,25,25,0,0,0,0,1,0,5,5
290,Kyle Pitts,ATL,TE,4,WAS,9,4,44.4,50,0,15,5.6,12.5,0,0,0,0,0,0,5,5
296,Cole Kmet,CHI,TE,6,GB,5,4,80,49,0,21,9.8,12.2,1,0,0,0,0,0,4.9,4.9
296,James O'Shaughnessy,JAX,TE,12,ATL,5,3,60,29,0,21,5.8,9.7,0,0,0,0,0,0,4.9,4.9
296,James O'Shaughnessy,JAX,TE,16,NYJ,4,4,100,49,0,22,12.2,12.2,0,0,0,0,0,0,4.9,4.9
296,Cole Kmet,CHI,TE,16,SEA,5,4,80,49,0,16,9.8,12.2,0,0,0,0,0,0,4.9,4.9
296,Robert Tonyan,GB,TE,8,ARI,4,3,75,49,0,33,12.2,16.3,0,0,0,0,0,0,4.9,4.9
296,Harrison Bryant,CLE,TE,2,HOU,4,4,100,49,0,29,12.2,12.2,0,0,0,0,0,0,4.9,4.9
302,James O'Shaughnessy,JAX,TE,1,HOU,8,6,75,48,0,22,6,8,0,0,0,0,0,0,4.8,4.8
302,Jonnu Smith,NE,TE,1,MIA,5,5,100,42,0,11,8.4,8.4,1,6,6,0,1,0,4.8,4.8
302,Nick Vannett,NO,TE,13,DAL,4,3,75,48,0,30,12,16,0,0,0,0,0,0,4.8,4.8
302,Kyle Pitts,ATL,TE,13,TB,7,4,57.1,48,0,29,6.9,12,0,0,0,0,0,0,4.8,4.8
302,Tyler Higbee,LAR,TE,13,JAX,6,5,83.3,48,0,22,8,9.6,0,0,0,0,0,0,4.8,4.8
302,Cole Kmet,CHI,TE,18,MIN,5,4,80,48,0,20,9.6,12,0,0,0,0,0,0,4.8,4.8
302,Mark Andrews,BAL,TE,7,CIN,7,3,42.9,48,0,24,6.9,16,0,0,0,0,1,0,4.8,4.8
302,T.J. Hockenson,DET,TE,7,LAR,9,6,66.7,48,0,21,5.3,8,0,0,0,0,0,0,4.8,4.8
310,Tyler Conklin,MIN,TE,17,GB,9,5,55.6,47,0,15,5.2,9.4,0,0,0,0,0,0,4.7,4.7
310,Adam Trautman,NO,TE,9,ATL,7,4,57.1,47,0,25,6.7,11.8,0,0,0,0,0,0,4.7,4.7
312,Zach Ertz,ARI,TE,10,CAR,6,4,66.7,46,0,19,7.7,11.5,0,0,0,0,0,0,4.6,4.6
312,Mike Gesicki,MIA,TE,13,NYG,11,7,63.6,46,0,17,4.2,6.6,0,0,0,0,0,0,4.6,4.6
312,Pat Freiermuth,PIT,TE,13,BAL,4,3,75,26,0,17,6.5,8.7,0,0,0,0,0,0,4.6,4.6
312,Tyler Higbee,LAR,TE,7,DET,8,5,62.5,46,0,16,5.8,9.2,0,0,0,0,0,0,4.6,4.6
316,Dalton Schultz,DAL,TE,1,TB,6,6,100,45,0,16,7.5,7.5,0,0,0,0,0,0,4.5,4.5
316,Darren Waller,LV,TE,5,CHI,8,4,50,45,0,29,5.6,11.2,0,0,0,0,0,0,4.5,4.5
316,Dawson Knox,BUF,TE,6,TEN,3,3,100,25,0,11,8.3,8.3,0,0,0,0,0,0,4.5,4.5
316,Geoff Swaim,TEN,TE,14,JAX,4,3,75,45,0,24,11.2,15,0,0,0,0,0,0,4.5,4.5
316,Logan Thomas,WAS,TE,2,NYG,7,5,71.4,45,0,24,6.4,9,0,0,0,0,0,0,4.5,4.5
316,Tyler Conklin,MIN,TE,9,BAL,7,5,71.4,45,0,18,6.4,9,0,0,0,0,0,0,4.5,4.5
322,Dan Arnold,JAX,TE,5,TEN,8,6,75,64,0,18,8,10.7,0,0,0,0,1,1,4.4,4.4
322,Nick Vannett,NO,TE,14,NYJ,6,3,50,44,0,19,7.3,14.7,0,0,0,0,0,0,4.4,4.4
322,Josiah Deguara,GB,TE,14,CHI,3,3,100,44,0,25,14.7,14.7,0,0,0,0,0,0,4.4,4.4
322,Evan Engram,NYG,TE,7,CAR,8,6,75,44,0,18,5.5,7.3,0,0,0,0,0,0,4.4,4.4
322,Tyler Conklin,MIN,TE,16,LAR,5,4,80,44,0,19,8.8,11,0,0,0,0,0,0,4.4,4.4
322,Mark Andrews,BAL,TE,9,MIN,10,5,50,44,0,13,4.4,8.8,0,0,0,0,0,0,4.4,4.4
328,Adam Trautman,NO,TE,5,WAS,2,2,100,43,0,32,21.5,21.5,0,0,0,0,0,0,4.3,4.3
328,Mike Gesicki,MIA,TE,5,TB,7,4,57.1,43,0,23,6.1,10.8,0,0,0,0,0,0,4.3,4.3
328,Dalton Schultz,DAL,TE,13,NO,5,5,100,43,0,12,8.6,8.6,0,0,0,0,0,0,4.3,4.3
328,Cole Kmet,CHI,TE,7,TB,6,5,83.3,43,0,22,7.2,8.6,0,0,0,0,0,0,4.3,4.3
328,MyCole Pruitt,TEN,TE,2,SEA,3,3,100,43,0,22,14.3,14.3,0,0,0,0,0,0,4.3,4.3
328,Mike Gesicki,MIA,TE,15,NYJ,8,5,62.5,43,0,20,5.4,8.6,0,0,0,0,0,0,4.3,4.3
328,Dallas Goedert,PHI,TE,9,LAC,6,3,50,43,0,21,7.2,14.3,0,0,0,0,0,0,4.3,4.3
335,Cole Kmet,CHI,TE,1,LAR,7,5,71.4,42,0,10,6,8.4,0,0,0,0,0,0,4.2,4.2
335,Zach Ertz,ARI,TE,14,LAR,7,5,71.4,42,0,14,6,8.4,0,0,0,0,0,0,4.2,4.2
335,John Bates,WAS,TE,13,LV,4,3,75,42,0,23,10.5,14,0,0,0,0,0,0,4.2,4.2
335,Austin Hooper,CLE,TE,7,DEN,3,2,66.7,42,0,34,14,21,0,0,0,0,0,0,4.2,4.2
335,T.J. Hockenson,DET,TE,4,CHI,8,4,50,42,0,22,5.2,10.5,0,0,0,0,0,0,4.2,4.2
335,Mo Alie-Cox,IND,TE,16,ARI,4,2,50,42,0,37,10.5,21,0,0,0,0,0,0,4.2,4.2
335,Zach Ertz,ARI,TE,8,GB,4,4,100,42,0,20,10.5,10.5,0,0,0,0,0,0,4.2,4.2
335,Hunter Henry,NE,TE,2,NYJ,4,2,50,42,0,32,10.5,21,0,0,0,0,0,0,4.2,4.2
343,Tyler Conklin,MIN,TE,1,CIN,4,4,100,41,0,27,10.2,10.2,0,0,0,0,0,0,4.1,4.1
343,Dawson Knox,BUF,TE,1,PIT,4,4,100,41,0,13,10.2,10.2,0,0,0,0,0,0,4.1,4.1
343,Ricky Seals-Jones,WAS,TE,5,NO,9,5,55.6,41,0,16,4.6,8.2,0,0,0,0,0,0,4.1,4.1
343,Jordan Akins,HOU,TE,6,IND,6,4,66.7,41,0,13,6.8,10.2,0,0,0,0,0,0,4.1,4.1
343,Ian Thomas,CAR,TE,6,MIN,2,1,50,41,0,41,20.5,41,0,0,0,0,0,0,4.1,4.1
343,Cole Kmet,CHI,TE,13,ARI,7,3,42.9,41,0,24,5.9,13.7,0,0,0,0,0,0,4.1,4.1
343,Zach Ertz,ARI,TE,17,DAL,9,7,77.8,41,0,11,4.6,5.9,0,0,0,0,0,0,4.1,4.1
343,Tyler Higbee,LAR,TE,16,MIN,6,5,83.3,41,0,12,6.8,8.2,0,0,0,0,0,0,4.1,4.1
343,Mike Gesicki,MIA,TE,2,BUF,6,3,50,41,0,18,6.8,13.7,0,0,0,0,0,0,4.1,4.1
352,Ian Thomas,CAR,TE,5,PHI,5,4,80,40,0,24,8,10,0,0,0,0,0,0,4,4
352,Gerald Everett,SEA,TE,6,PIT,3,2,66.7,40,0,41,13.3,20,0,0,0,0,0,0,4,4
352,George Kittle,SF,TE,4,SEA,10,4,40,40,0,18,4,10,0,0,0,0,0,0,4,4
352,Austin Hooper,CLE,TE,2,HOU,5,5,100,40,0,13,8,8,0,0,0,0,0,0,4,4
352,Marcedes Lewis,GB,TE,15,BAL,3,3,100,40,0,23,13.3,13.3,0,0,0,0,0,0,4,4
357,Will Dissly,SEA,TE,3,MIN,1,1,100,39,0,39,39,39,0,0,0,0,0,0,3.9,3.9
357,Ryan Griffin,NYJ,TE,11,MIA,4,3,75,39,0,29,9.8,13,0,0,0,0,0,0,3.9,3.9
357,Zach Gentry,PIT,TE,18,BAL,5,4,80,39,0,25,7.8,9.8,0,0,0,0,0,0,3.9,3.9
357,Noah Fant,DEN,TE,7,CLE,7,5,71.4,39,0,9,5.6,7.8,0,0,0,0,0,0,3.9,3.9
357,David Njoku,CLE,TE,8,PIT,3,3,100,39,0,24,13,13,0,0,0,0,0,0,3.9,3.9
357,Zach Gentry,PIT,TE,8,CLE,5,3,60,39,0,24,7.8,13,0,0,0,0,0,0,3.9,3.9
357,Ryan Griffin,NYJ,TE,15,MIA,2,2,100,39,0,23,19.5,19.5,0,0,0,0,0,0,3.9,3.9
364,Donald Parham Jr.,LAC,TE,11,PIT,5,4,80,38,0,12,7.6,9.5,0,0,0,0,0,0,3.8,3.8
364,Will Dissly,SEA,TE,14,HOU,3,2,66.7,38,0,25,12.7,19,0,0,0,0,0,0,3.8,3.8
364,Dawson Knox,BUF,TE,15,CAR,5,4,80,38,0,15,7.6,9.5,0,0,0,0,0,0,3.8,3.8
364,Tyler Kroft,NYJ,TE,9,IND,3,2,66.7,38,0,26,12.7,19,0,0,0,0,0,0,3.8,3.8
368,Will Dissly,SEA,TE,1,IND,3,3,100,37,0,22,12.3,12.3,0,0,0,0,0,0,3.7,3.7
368,Durham Smythe,MIA,TE,11,NYJ,5,4,80,37,0,18,7.4,9.2,0,0,0,0,0,0,3.7,3.7
368,Gerald Everett,SEA,TE,11,ARI,4,3,75,37,0,16,9.2,12.3,0,0,0,0,0,0,3.7,3.7
368,Evan Engram,NYG,TE,12,PHI,6,3,50,37,0,20,6.2,12.3,0,0,0,0,0,0,3.7,3.7
368,Durham Smythe,MIA,TE,17,TEN,3,3,100,37,0,21,12.3,12.3,0,0,0,0,0,0,3.7,3.7
368,Hunter Henry,NE,TE,17,JAX,5,3,60,37,0,17,7.4,12.3,0,0,0,0,0,0,3.7,3.7
368,Blake Bell,KC,TE,17,CIN,3,3,100,35,0,24,11.7,11.7,1,2,2,0,0,0,3.7,3.7
368,Durham Smythe,MIA,TE,7,ATL,4,3,75,37,0,18,9.2,12.3,0,0,0,0,0,0,3.7,3.7
368,Blake Jarwin,DAL,TE,2,LAC,4,3,75,37,0,20,9.2,12.3,0,0,0,0,0,0,3.7,3.7
368,Pat Freiermuth,PIT,TE,15,TEN,4,4,100,37,0,14,9.2,9.2,0,0,0,0,0,0,3.7,3.7
378,Hunter Henry,NE,TE,3,NO,6,5,83.3,36,0,9,6,7.2,0,0,0,0,0,0,3.6,3.6
378,Tyler Higbee,LAR,TE,6,NYG,5,5,100,36,0,10,7.2,7.2,0,0,0,0,0,0,3.6,3.6
378,Juwan Johnson,NO,TE,10,TEN,3,2,66.7,36,0,26,12,18,0,0,0,0,0,0,3.6,3.6
378,Kenny Yeboah,NYJ,TE,17,TB,2,2,100,36,0,24,18,18,0,0,0,0,0,0,3.6,3.6
378,Gerald Everett,SEA,TE,17,DET,5,3,60,36,0,15,7.2,12,0,0,0,0,0,0,3.6,3.6
378,Tyler Higbee,LAR,TE,4,ARI,6,4,66.7,36,0,18,6,9,0,0,0,0,0,0,3.6,3.6
378,C.J. Uzomah,CIN,TE,16,BAL,7,5,71.4,36,0,16,5.1,7.2,0,0,0,0,0,0,3.6,3.6
378,Pat Freiermuth,PIT,TE,2,LV,4,4,100,36,0,14,9,9,0,0,0,0,0,0,3.6,3.6
378,Drew Sample,CIN,TE,9,CLE,3,3,100,36,0,19,12,12,0,0,0,0,0,0,3.6,3.6
387,C.J. Uzomah,CIN,TE,1,MIN,2,2,100,35,0,32,17.5,17.5,0,0,0,0,0,0,3.5,3.5
387,Darren Fells,DET,TE,3,BAL,3,2,66.7,35,0,24,11.7,17.5,0,0,0,0,0,0,3.5,3.5
387,Kyle Pitts,ATL,TE,3,NYG,3,2,66.7,35,0,25,11.7,17.5,0,0,0,0,0,0,3.5,3.5
387,Cameron Brate,TB,TE,3,LAR,5,4,80,35,0,17,7,8.8,0,0,0,0,0,0,3.5,3.5
387,Tommy Tremble,CAR,TE,11,WAS,2,2,100,35,0,19,17.5,17.5,0,0,0,0,0,0,3.5,3.5
387,Tyler Conklin,MIN,TE,11,GB,3,3,100,35,0,15,11.7,11.7,0,0,0,0,0,0,3.5,3.5
387,Durham Smythe,MIA,TE,12,CAR,5,5,100,32,0,11,6.4,6.4,2,3,1.5,0,0,0,3.5,3.5
387,John Bates,WAS,TE,17,PHI,4,3,75,35,0,24,8.8,11.7,0,0,0,0,0,0,3.5,3.5
387,George Kittle,SF,TE,17,HOU,2,1,50,29,0,29,14.5,29,1,6,6,0,0,0,3.5,3.5
387,Hayden Hurst,ATL,TE,7,MIA,4,3,75,35,0,15,8.8,11.7,0,0,0,0,0,0,3.5,3.5
387,Tyler Kroft,NYJ,TE,15,MIA,2,2,100,35,0,24,17.5,17.5,0,0,0,0,0,0,3.5,3.5
398,Zach Ertz,PHI,TE,1,ATL,2,2,100,34,0,28,17,17,0,0,0,0,0,0,3.4,3.4
398,Marcedes Lewis,GB,TE,5,CIN,2,2,100,34,0,20,17,17,0,0,0,0,0,0,3.4,3.4
398,Adam Shaheen,MIA,TE,10,BAL,4,3,75,34,0,21,8.5,11.3,0,0,0,0,0,0,3.4,3.4
398,Anthony Firkser,TEN,TE,14,JAX,5,4,80,34,0,11,6.8,8.5,0,0,0,0,0,0,3.4,3.4
398,Foster Moreau,LV,TE,13,WAS,3,1,33.3,34,0,34,11.3,34,0,0,0,0,0,0,3.4,3.4
398,MyCole Pruitt,TEN,TE,4,NYJ,1,1,100,14,0,14,14,14,0,0,0,0,0,0,3.4,3.4
398,Stephen Anderson,LAC,TE,4,LV,1,1,100,34,0,34,34,34,0,0,0,0,0,0,3.4,3.4
398,Stephen Anderson,LAC,TE,16,HOU,2,2,100,34,0,27,17,17,0,0,0,0,0,0,3.4,3.4
398,Albert Okwuegbunam,DEN,TE,8,WAS,3,3,100,34,0,19,11.3,11.3,0,0,0,0,0,0,3.4,3.4
407,Anthony Firkser,TEN,TE,5,JAX,4,3,75,33,0,14,8.2,11,0,0,0,0,0,0,3.3,3.3
407,Darren Waller,LV,TE,12,DAL,5,2,40,33,0,21,6.6,16.5,0,0,0,0,0,0,3.3,3.3
407,Noah Fant,DEN,TE,13,KC,4,4,100,33,0,12,8.2,8.2,0,0,0,0,0,0,3.3,3.3
407,Hayden Hurst,ATL,TE,18,NO,1,1,100,33,0,33,33,33,0,0,0,0,0,0,3.3,3.3
407,Ian Thomas,CAR,TE,17,NO,3,3,100,33,0,21,11,11,0,0,0,0,0,0,3.3,3.3
407,Harrison Bryant,CLE,TE,8,PIT,2,2,100,33,0,21,16.5,16.5,0,0,0,0,0,0,3.3,3.3
407,C.J. Uzomah,CIN,TE,8,NYJ,4,4,100,33,0,11,8.2,8.2,0,0,0,0,0,0,3.3,3.3
407,Hunter Henry,NE,TE,8,LAC,3,1,33.3,33,0,33,11,33,0,0,0,0,0,0,3.3,3.3
407,Evan Engram,NYG,TE,15,DAL,5,4,80,33,0,15,6.6,8.2,0,0,0,0,0,0,3.3,3.3
416,Jordan Akins,HOU,TE,3,CAR,5,4,80,32,0,12,6.4,8,0,0,0,0,0,0,3.2,3.2
416,Jonnu Smith,NE,TE,5,HOU,2,2,100,27,0,23,13.5,13.5,1,5,5,0,0,0,3.2,3.2
416,Adam Trautman,NO,TE,10,TEN,6,5,83.3,32,0,8,5.3,6.4,0,0,0,0,0,0,3.2,3.2
416,Durham Smythe,MIA,TE,18,NE,2,2,100,32,0,17,16,16,0,0,0,0,0,0,3.2,3.2
416,C.J. Uzomah,CIN,TE,17,KC,6,4,66.7,32,0,11,5.3,8,0,0,0,0,0,0,3.2,3.2
416,Jared Cook,LAC,TE,15,KC,7,3,42.9,32,0,15,4.6,10.7,0,0,0,0,0,0,3.2,3.2
422,Kyle Pitts,ATL,TE,1,PHI,8,4,50,31,0,18,3.9,7.8,0,0,0,0,0,0,3.1,3.1
422,Hunter Henry,NE,TE,1,MIA,3,3,100,31,0,16,10.3,10.3,0,0,0,0,0,0,3.1,3.1
422,Jack Doyle,IND,TE,10,JAX,5,3,60,31,0,12,6.2,10.3,0,0,0,0,0,0,3.1,3.1
422,Logan Thomas,WAS,TE,12,SEA,6,3,50,31,0,14,5.2,10.3,0,0,0,0,0,0,3.1,3.1
422,Parker Hesse,ATL,TE,17,BUF,3,3,100,31,0,17,10.3,10.3,0,0,0,0,0,0,3.1,3.1
422,Marcedes Lewis,GB,TE,7,WAS,3,3,100,31,0,17,10.3,10.3,0,0,0,0,0,0,3.1,3.1
422,Zach Gentry,PIT,TE,16,KC,4,4,100,31,0,12,7.8,7.8,0,0,0,0,0,0,3.1,3.1
422,Durham Smythe,MIA,TE,16,NO,3,3,100,31,0,13,10.3,10.3,0,0,0,0,0,0,3.1,3.1
430,Lee Smith,ATL,TE,5,NYJ,3,3,100,30,0,22,10,10,0,0,0,0,0,0,3,3
430,Ricky Seals-Jones,WAS,TE,10,TB,4,3,75,30,0,13,7.5,10,0,0,0,0,0,0,3,3
430,Jack Doyle,IND,TE,11,BUF,5,3,60,30,0,18,6,10,0,0,0,0,0,0,3,3
430,Charlie Woerner,SF,TE,7,IND,2,2,100,30,0,27,15,15,0,0,0,0,0,0,3,3
430,Noah Fant,DEN,TE,16,LV,4,3,75,30,0,20,7.5,10,0,0,0,0,0,0,3,3
430,Tommy Sweeney,BUF,TE,8,MIA,4,3,75,30,0,13,7.5,10,0,0,0,0,0,0,3,3
430,Garrett Griffin,NO,TE,8,TB,3,3,100,30,0,14,10,10,0,0,0,0,0,0,3,3
437,Will Dissly,SEA,TE,5,LAR,4,2,50,29,0,21,7.2,14.5,0,0,0,0,0,0,2.9,2.9
437,Jared Cook,LAC,TE,5,CLE,3,1,33.3,29,0,29,9.7,29,0,0,0,0,0,0,2.9,2.9
437,Kyle Pitts,ATL,TE,11,NE,5,3,60,29,0,16,5.8,9.7,0,0,0,0,0,0,2.9,2.9
437,Kendall Blanton,LAR,TE,14,ARI,3,2,66.7,29,0,23,9.7,14.5,0,0,0,0,0,0,2.9,2.9
437,Jared Cook,LAC,TE,13,CIN,4,3,75,29,0,23,7.2,9.7,0,0,0,0,0,0,2.9,2.9
437,Daniel Brown,NYJ,TE,17,TB,2,2,100,29,0,24,14.5,14.5,0,0,0,0,0,0,2.9,2.9
437,Josh Oliver,BAL,TE,7,CIN,5,2,40,29,0,19,5.8,14.5,0,0,0,0,0,0,2.9,2.9
437,Dan Arnold,JAX,TE,4,CIN,2,2,100,29,0,17,14.5,14.5,0,0,0,0,0,0,2.9,2.9
437,Hayden Hurst,ATL,TE,4,WAS,4,4,100,29,0,12,7.2,7.2,0,0,0,0,1,0,2.9,2.9
437,Cameron Brate,TB,TE,4,NE,6,2,33.3,29,0,18,4.8,14.5,0,0,0,0,0,0,2.9,2.9
437,Tyler Kroft,NYJ,TE,16,JAX,5,3,60,29,0,22,5.8,9.7,0,0,0,0,0,0,2.9,2.9
437,Rob Gronkowski,TB,TE,15,NO,11,2,18.2,29,0,19,2.6,14.5,0,0,0,0,0,0,2.9,2.9
437,David Njoku,CLE,TE,15,LV,5,3,60,29,0,13,5.8,9.7,0,0,0,0,0,0,2.9,2.9
437,Ricky Seals-Jones,WAS,TE,15,PHI,7,4,57.1,29,0,12,4.1,7.2,0,0,0,0,0,0,2.9,2.9
437,John Bates,WAS,TE,15,PHI,1,1,100,29,0,29,29,29,0,0,0,0,0,0,2.9,2.9
452,Hayden Hurst,ATL,TE,1,PHI,4,4,100,28,0,9,7,7,0,0,0,0,0,0,2.8,2.8
452,Dallas Goedert,PHI,TE,5,CAR,3,2,66.7,28,0,20,9.3,14,0,0,0,0,0,0,2.8,2.8
452,Kyle Rudolph,NYG,TE,6,LAR,2,1,50,8,0,8,4,8,0,0,0,0,0,0,2.8,2.8
452,Dallas Goedert,PHI,TE,10,DEN,2,2,100,28,0,24,14,14,0,0,0,0,0,0,2.8,2.8
452,Jared Cook,LAC,TE,11,PIT,5,3,60,28,0,13,5.6,9.3,0,0,0,0,0,0,2.8,2.8
452,Kyle Rudolph,NYG,TE,11,TB,1,1,100,28,0,28,28,28,0,0,0,0,0,0,2.8,2.8
452,Ryan Griffin,NYJ,TE,14,NO,3,2,66.7,28,0,22,9.3,14,0,0,0,0,0,0,2.8,2.8
452,Mo Alie-Cox,IND,TE,17,LV,5,3,60,28,0,17,5.6,9.3,0,0,0,0,1,0,2.8,2.8
452,Austin Hooper,CLE,TE,17,PIT,5,2,40,28,0,21,5.6,14,0,0,0,0,0,0,2.8,2.8
452,Dallas Goedert,PHI,TE,16,NYG,4,2,50,28,0,16,7,14,0,0,0,0,0,0,2.8,2.8
452,Jonnu Smith,NE,TE,2,NYJ,5,4,80,28,0,19,5.6,7,0,0,0,0,0,0,2.8,2.8
452,Jared Cook,LAC,TE,2,DAL,5,3,60,28,0,12,5.6,9.3,0,0,0,0,0,0,2.8,2.8
452,Mo Alie-Cox,IND,TE,9,NYJ,1,1,100,28,0,28,28,28,0,0,0,0,0,0,2.8,2.8
452,Jimmy Graham,CHI,TE,9,PIT,3,1,33.3,28,0,28,9.3,28,0,0,0,0,0,0,2.8,2.8
466,Austin Hooper,CLE,TE,1,KC,3,3,100,27,0,14,9,9,0,0,0,0,0,0,2.7,2.7
466,Jared Cook,LAC,TE,3,KC,3,2,66.7,27,0,21,9,13.5,0,0,0,0,0,0,2.7,2.7
466,Geoff Swaim,TEN,TE,3,IND,4,3,75,27,0,26,6.8,9,0,0,0,0,0,0,2.7,2.7
466,Dan Arnold,JAX,TE,6,MIA,5,2,40,27,0,19,5.4,13.5,0,0,0,0,0,0,2.7,2.7
466,Jody Fortson,KC,TE,6,WAS,1,1,100,27,0,27,27,27,0,0,0,0,0,0,2.7,2.7
466,Cameron Brate,TB,TE,11,NYG,6,2,33.3,27,0,15,4.5,13.5,0,0,0,0,0,0,2.7,2.7
466,Travis Kelce,KC,TE,14,LV,4,3,75,27,0,19,6.8,9,0,0,0,0,0,0,2.7,2.7
466,Juwan Johnson,NO,TE,13,DAL,1,1,100,27,0,27,27,27,0,0,0,0,0,0,2.7,2.7
466,Travis Kelce,KC,TE,13,DEN,8,3,37.5,27,0,14,3.4,9,0,0,0,0,0,0,2.7,2.7
466,Mo Alie-Cox,IND,TE,18,JAX,3,2,66.7,27,0,18,9,13.5,0,0,0,0,0,0,2.7,2.7
466,Kylen Granson,IND,TE,9,NYJ,1,1,100,27,0,27,27,27,0,0,0,0,0,0,2.7,2.7
466,Durham Smythe,MIA,TE,9,HOU,2,2,100,27,0,21,13.5,13.5,0,0,0,0,0,0,2.7,2.7
466,Zach Ertz,ARI,TE,9,SF,5,3,60,27,0,17,5.4,9,0,0,0,0,0,0,2.7,2.7
479,Tyler Kroft,NYJ,TE,1,CAR,5,3,60,26,0,10,5.2,8.7,0,0,0,0,0,0,2.6,2.6
479,Cameron Brate,TB,TE,6,PHI,4,3,75,26,0,12,6.5,8.7,0,0,0,0,0,0,2.6,2.6
479,Geoff Swaim,TEN,TE,10,NO,5,4,80,26,0,16,5.2,6.5,0,0,0,0,0,0,2.6,2.6
479,Kyle Pitts,ATL,TE,12,JAX,6,2,33.3,26,0,19,4.3,13,0,0,0,0,0,0,2.6,2.6
479,Dominique Dafney,GB,TE,18,DET,1,1,100,26,0,26,26,26,0,0,0,0,0,0,2.6,2.6
479,Austin Hooper,CLE,TE,16,GB,5,3,60,26,0,11,5.2,8.7,0,0,0,0,0,0,2.6,2.6
479,Austin Hooper,CLE,TE,8,PIT,6,4,66.7,26,0,8,4.3,6.5,0,0,0,0,0,0,2.6,2.6
479,Harrison Bryant,CLE,TE,9,CIN,2,2,100,26,0,21,13,13,0,0,0,0,0,0,2.6,2.6
487,Tyler Conklin,MIN,TE,5,DET,3,2,66.7,25,0,16,8.3,12.5,0,0,0,0,0,0,2.5,2.5
487,Ross Dwelley,SF,TE,5,ARI,2,2,100,25,0,13,12.5,12.5,0,0,0,0,0,0,2.5,2.5
487,John Bates,WAS,TE,10,TB,3,3,100,25,0,18,8.3,8.3,0,0,0,0,0,0,2.5,2.5
487,Hunter Henry,NE,TE,11,ATL,3,2,66.7,25,0,15,8.3,12.5,0,0,0,0,0,0,2.5,2.5
487,Jimmy Graham,CHI,TE,11,BAL,3,2,66.7,25,0,23,8.3,12.5,0,0,0,0,0,0,2.5,2.5
487,Tyler Conklin,MIN,TE,12,SF,3,2,66.7,25,0,17,8.3,12.5,0,0,0,0,1,0,2.5,2.5
487,Jonnu Smith,NE,TE,17,JAX,1,1,100,20,0,20,20,20,1,5,5,0,0,0,2.5,2.5
