Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,ProjRecCount,ReceptionPercentage,ProjRecYd,ProjRecTD,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,ProjRushAtt,ProjRushYd,RushingYardsPerAttempt,ProjRushTD,Fumbles,FumblesLost,FantasyPointsPerGame,Year,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowedByDefenseSpecialTeams,DefFantasyPointsPerGame,DefFantasyPoints,DefRank,DiffPPR1
127,Devin Funchess,CAR,TE,4,NE,5.11,3.3,60.0,48.2,0.3,0.0,9.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2017,3.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,27.0,,,29,16.08
65,Devin Funchess,CAR,TE,5,DET,5.89,3.8,66.7,54.6,0.4,0.0,9.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2017,2.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,7.0,,,1,6.640000000000001
46,Devin Funchess,CAR,TE,6,PHI,7.28,4.7,71.4,59.0,0.4,0.0,8.4,11.8,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2017,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,,,10,-6.4
78,Devin Funchess,CAR,TE,7,CHI,7.13,4.6,71.4,56.1,0.3,0.0,8.0,11.2,0.0,0.1,0.0,0.0,0.0,0.0,7.4,2017,5.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,24.0,,,30,-3.92
74,Devin Funchess,CAR,TE,8,TB,7.13,4.6,71.4,57.1,0.3,0.0,8.1,11.4,0.0,0.1,0.0,0.0,0.0,0.0,7.5,2017,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,30.0,,,21,-9.02
79,Devin Funchess,CAR,TE,9,ATL,6.2,4.0,66.7,49.5,0.4,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2017,8.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,20.0,,,30,2.2499999999999982
40,Devin Funchess,CAR,TE,10,MIA,7.28,4.7,71.4,62.1,0.4,0.0,8.9,12.4,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2017,5.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,27.0,,,24,12.889999999999999
44,Devin Funchess,CAR,TE,12,NYJ,7.28,4.7,71.4,60.5,0.4,0.0,8.6,12.0,0.0,0.1,0.0,0.0,0.0,0.0,8.5,2017,10.0,7.0,11.0,0.0,3.0,0.0,0.0,0.0,21.0,,,26,4.640000000000001
22,Devin Funchess,CAR,TE,13,NO,7.9,5.1,62.5,70.6,0.4,0.0,8.9,14.2,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2017,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,26.0,,,6,1.4400000000000013
53,Devin Funchess,CAR,TE,14,MIN,6.66,4.3,57.1,56.4,0.4,0.0,8.0,14.0,0.0,0.1,0.0,0.0,0.0,0.0,8.0,2017,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,,,20,2.5500000000000007
20,Devin Funchess,CAR,TE,15,GB,7.13,4.6,71.4,67.1,0.5,0.0,9.6,13.4,0.0,0.1,0.0,0.0,0.0,0.0,9.7,2017,4.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,,,13,-11.419999999999998
27,Devin Funchess,CAR,TE,16,TB,6.35,4.1,66.7,61.0,0.5,0.0,10.2,15.2,0.0,0.1,0.0,0.0,0.0,0.0,9.1,2017,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,,,14,-9.11
50,Devin Funchess,CAR,TE,17,ATL,6.35,4.1,66.7,57.1,0.4,0.0,9.5,14.2,0.0,0.2,0.0,0.0,0.0,0.0,8.1,2017,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,,,24,0.5700000000000003
74,Devin Funchess,CAR,TE,1,DAL,5.89,3.8,66.7,53.1,0.4,0.0,8.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2018,,2.4705882352941178,5.705882352941177,0.47058823529411764,0.8235294117647058,0.058823529411764705,0.17647058823529413,0.11764705882352941,18.0,,,19,-4.410000000000002
68,Devin Funchess,CAR,TE,2,ATL,6.04,3.9,66.7,54.9,0.4,0.0,9.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2018,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,18.0,,,19,2.9099999999999984
59,Devin Funchess,CAR,TE,3,CIN,7.13,4.6,71.4,57.3,0.4,0.0,8.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,8.1,2018,4.0,4.0,9.0,2.0,2.0,0.0,0.0,0.0,23.0,,,11,3.969999999999999
58,Devin Funchess,CAR,TE,5,NYG,6.66,4.3,57.1,58.4,0.4,0.0,8.3,14.5,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2018,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,,,26,-3.2399999999999984
66,Devin Funchess,CAR,TE,6,WAS,6.35,4.1,66.7,55.7,0.4,0.0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2018,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,43.0,,,14,6.329999999999998
52,Devin Funchess,CAR,TE,7,PHI,6.97,4.5,57.1,60.7,0.4,0.0,8.7,15.2,0.0,0.1,0.0,0.0,0.0,0.0,8.5,2018,4.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,13.0,,,23,5.219999999999999
73,Devin Funchess,CAR,TE,8,BAL,6.51,4.2,57.1,53.4,0.4,0.0,7.6,13.2,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2018,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,24.0,,,2,-6.240000000000001
36,Devin Funchess,CAR,TE,9,TB,7.13,4.6,71.4,61.8,0.5,0.0,8.9,12.4,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2018,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,,,27,-5.379999999999999
65,Devin Funchess,CAR,TE,10,PIT,6.82,4.4,57.1,55.8,0.4,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2018,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,,,14,-6.180000000000001
43,Devin Funchess,CAR,TE,11,DET,6.51,4.2,57.1,58.5,0.5,0.0,8.3,14.5,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2018,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,,,26,-7.15
118,Devin Funchess,CAR,TE,13,TB,5.58,3.6,66.7,49.8,0.3,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.8,2018,7.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,9.0,,,30,-2.379999999999999
192,Devin Funchess,CAR,TE,14,CLE,4.8,3.1,60.0,40.0,0.3,0.0,8.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2018,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,23.0,,,9,-8.9
338,Devin Funchess,CAR,TE,15,NO,3.25,2.1,66.7,29.1,0.2,0.0,9.7,14.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2018,5.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,14.0,,,13,-6.210000000000001
483,Devin Funchess,CAR,TE,16,ATL,2.32,1.5,100.0,17.7,0.2,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2018,12.0,7.0,11.0,2.0,1.0,0.0,1.0,0.0,14.0,,,31,-0.17000000000000082
292,Devin Funchess,IND,TE,1,LAC,4.49,2.9,75.0,33.1,0.2,0.0,8.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2019,,2.9411764705882355,6.117647058823529,1.588235294117647,0.5294117647058824,0.058823529411764705,0.35294117647058826,0.0,16.294117647058822,,,20,-1.21
762,Dion Sims,MIA,TE,1,CLE,2.0,1.0,50.0,7.0,0.0,6.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2013,,2.235294117647059,3.823529411764706,1.0,0.7058823529411765,0.0,0.11764705882352941,0.058823529411764705,20.941176470588236,,,17,-1.7
769,Dion Sims,MIA,TE,2,IND,2.0,1.0,50.0,5.0,0.0,6.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2013,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,17.0,,,7,-1.5
769,Dion Sims,MIA,TE,3,ATL,2.0,1.0,50.0,5.0,0.0,6.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2013,3.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,24.0,,,28,5.6
1007,Dion Sims,MIA,TE,1,NE,1.0,1.0,100.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2014,,1.8235294117647058,2.6470588235294117,1.1176470588235294,0.5294117647058824,0.0,0.35294117647058826,0.058823529411764705,25.529411764705884,,,15,0.3999999999999999
956,Dion Sims,MIA,TE,2,BUF,1.0,1.0,100.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2014,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,20.0,,,15,-1.6
956,Dion Sims,MIA,TE,3,KC,1.0,1.0,100.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2014,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,,,19,-1.6
1140,Dion Sims,MIA,TE,4,LV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2014,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,,,31,8.700000000000001
956,Dion Sims,MIA,TE,6,GB,1.0,1.0,100.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2014,4.0,6.0,16.0,2.0,1.0,0.0,1.0,0.0,10.0,,,19,-0.10000000000000009
956,Dion Sims,MIA,TE,7,CHI,1.0,1.0,100.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2014,4.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,13.0,,,10,3.6999999999999997
813,Dion Sims,MIA,TE,8,JAX,1.0,1.0,100.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,7.0,3.0,7.0,1.0,2.0,0.0,0.0,0.0,6.0,,,30,5.1
956,Dion Sims,MIA,TE,11,BUF,1.0,1.0,100.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2014,8.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,17.0,,,7,1.5
507,Dion Sims,MIA,TE,12,DEN,3.0,2.0,66.7,25.0,0.0,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2014,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,,,18,2.5999999999999996
831,Dion Sims,MIA,TE,13,NYJ,1.0,1.0,100.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2014,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,38.0,,,31,7.9
791,Dion Sims,MIA,TE,14,BAL,1.0,1.0,100.0,11.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2014,4.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,34.0,,,10,1.6999999999999997
899,Dion Sims,MIA,TE,15,NE,1.0,1.0,100.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2014,8.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,,,11,-1.7
899,Dion Sims,MIA,TE,16,MIN,1.0,1.0,100.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2014,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,,,7,10.8
856,Dion Sims,MIA,TE,17,NYJ,1.0,1.0,100.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2014,2.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,17.0,,,30,1.7
810,Dion Sims,MIA,TE,1,WAS,1.0,1.0,100.0,12.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2015,,2.2941176470588234,4.470588235294118,0.8235294117647058,0.5882352941176471,0.0,0.058823529411764705,0.058823529411764705,25.294117647058822,,,16,-2.2
752,Dion Sims,MIA,TE,6,TEN,1.0,1.0,100.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2015,4.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,14.0,,,19,10.9
583,Dion Sims,MIA,TE,7,HOU,3.0,2.0,66.7,20.0,0.0,0.0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2015,3.0,3.0,8.0,3.0,0.0,0.0,1.0,0.0,20.0,,,31,-3.3
601,Dion Sims,MIA,TE,8,NE,3.0,2.0,66.7,19.0,0.0,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2015,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,23.0,,,16,-2.3
689,Dion Sims,MIA,TE,9,BUF,3.0,2.0,66.7,16.0,0.0,0.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2015,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,,,14,-1.7000000000000002
664,Dion Sims,MIA,TE,10,PHI,3.0,2.0,66.7,17.0,0.0,0.0,5.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2015,5.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,27.0,,,6,-1.9000000000000001
785,Dion Sims,MIA,TE,11,DAL,1.0,1.0,100.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2015,5.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,10.0,,,31,-2.3
810,Dion Sims,MIA,TE,12,NYJ,1.0,1.0,100.0,12.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2015,3.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,24.0,,,13,-1.3000000000000003
881,Dion Sims,MIA,TE,13,BAL,1.0,1.0,100.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015,4.0,2.0,12.0,0.0,0.0,0.0,0.0,2.0,21.0,,,22,-0.6000000000000001
852,Dion Sims,MIA,TE,14,NYG,1.0,1.0,100.0,11.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2015,3.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,23.0,,,9,2.3000000000000003
624,Dion Sims,MIA,TE,15,LAC,3.0,2.0,66.7,18.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2015,5.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,10.0,,,31,-1.9
624,Dion Sims,MIA,TE,16,IND,3.0,2.0,66.7,18.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2015,5.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,16.0,,,16,-1.9999999999999998
752,Dion Sims,MIA,TE,17,NE,1.0,1.0,100.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2015,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,26.0,,,7,4.6
704,Dion Sims,MIA,TE,1,SEA,1.75,1.2,50.0,12.2,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2016,,2.0588235294117645,5.411764705882353,0.47058823529411764,0.5882352941176471,0.0,0.0,0.0,21.941176470588236,,,17,-3.02
666,Dion Sims,MIA,TE,2,NE,2.04,1.4,50.0,13.9,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2016,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,,,17,-0.29000000000000004
669,Dion Sims,MIA,TE,3,CLE,2.04,1.4,50.0,13.8,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2016,3.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,23.0,,,28,5.22
495,Dion Sims,MIA,TE,4,CIN,3.21,2.2,66.7,22.3,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2016,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,29.0,,,20,-3.730000000000001
470,Dion Sims,MIA,TE,5,TEN,3.5,2.4,50.0,23.9,0.2,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2016,3.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,27.0,,,20,-4.390000000000001
506,Dion Sims,MIA,TE,6,PIT,3.21,2.2,66.7,21.2,0.2,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2016,5.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,,,21,-3.3200000000000003
621,Dion Sims,MIA,TE,10,LAC,2.04,1.4,50.0,16.8,0.1,0.0,8.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2016,4.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,35.0,,,9,-3.68
665,Dion Sims,MIA,TE,11,LAR,2.04,1.4,50.0,14.0,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2016,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,,,11,1.6
576,Dion Sims,MIA,TE,12,SF,2.04,1.4,50.0,14.9,0.2,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2016,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,,,26,11.21
578,Dion Sims,MIA,TE,13,BAL,2.77,1.9,66.7,20.6,0.1,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2016,5.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,12.0,,,6,2.34
568,Dion Sims,MIA,TE,14,ARI,3.21,2.2,66.7,21.8,0.1,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2016,4.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,23.0,,,5,3.92
510,Dion Sims,MIA,TE,15,NYJ,2.92,2.0,66.7,21.0,0.2,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2016,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,,,30,13.8
380,Dion Sims,MIA,TE,16,BUF,3.65,2.5,50.0,25.1,0.3,0.0,6.2,12.5,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2016,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,,,13,-3.8100000000000005
340,Dion Sims,MIA,TE,17,NE,3.94,2.7,75.0,28.3,0.3,0.0,7.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2016,5.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,3.0,,,11,-7.33
674,Dion Sims,CHI,TE,1,ATL,1.89,1.3,50.0,14.1,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2017,,2.176470588235294,4.235294117647059,0.47058823529411764,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.058823529411764705,22.647058823529413,,,18,1.7899999999999996
634,Dion Sims,CHI,TE,2,TB,2.19,1.5,100.0,15.7,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2017,,2.235294117647059,4.705882352941177,1.0,0.7058823529411765,0.058823529411764705,0.23529411764705882,0.0,20.764705882352942,,,30,-3.67
631,Dion Sims,CHI,TE,3,PIT,2.33,1.6,100.0,15.9,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2017,4.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,9.0,,,5,-3.79
646,Dion Sims,CHI,TE,4,GB,1.89,1.3,50.0,15.0,0.1,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2017,10.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,18.0,,,20,-1.6000000000000003
706,Dion Sims,CHI,TE,5,MIN,1.75,1.2,50.0,13.1,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2017,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,,,26,-0.41000000000000014
662,Dion Sims,CHI,TE,6,BAL,2.04,1.4,50.0,14.5,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2017,5.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,17.0,,,4,8.75
579,Dion Sims,CHI,TE,7,CAR,2.62,1.8,66.7,18.7,0.1,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2017,8.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,28.0,,,13,-4.2700000000000005
531,Dion Sims,CHI,TE,8,NO,2.33,1.6,100.0,18.0,0.2,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2017,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,,,5,-0.10000000000000053
520,Dion Sims,CHI,TE,12,PHI,2.77,1.9,66.7,18.8,0.2,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2017,7.0,4.0,7.0,3.0,1.0,0.0,1.0,0.0,9.0,,,7,-4.28
706,Dion Sims,CHI,TE,13,SF,1.89,1.3,50.0,13.1,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2017,5.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,24.0,,,31,-1.71
711,Dion Sims,CHI,TE,14,CIN,1.89,1.3,50.0,12.7,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2017,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,,,14,2.0300000000000002
488,Dion Sims,CHI,TE,15,DET,2.92,2.0,66.7,22.2,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2017,2.0,3.0,9.0,2.0,3.0,0.0,0.0,0.0,21.0,,,9,-3.52
560,Dion Sims,CHI,TE,16,CLE,2.04,1.4,50.0,14.9,0.2,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2017,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,,,30,-0.69
666,Dion Sims,CHI,TE,17,MIN,2.04,1.4,50.0,14.4,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2017,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,12,-3.44
795,Dion Sims,CHI,TE,1,GB,1.46,1.0,100.0,11.1,0.1,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2018,,2.4705882352941178,5.705882352941177,0.47058823529411764,0.8235294117647058,0.058823529411764705,0.17647058823529413,0.11764705882352941,18.0,,,19,0.18999999999999995
728,Dion Sims,CHI,TE,2,SEA,1.75,1.2,50.0,12.6,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2018,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,27.0,,,19,-3.06
791,Dion Sims,CHI,TE,3,ARI,1.6,1.1,50.0,11.1,0.1,0.0,5.5,11.0,0.0,0.1,0.0,0.0,0.0,0.0,1.7,2018,8.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,34.0,,,26,-2.8200000000000003
822,Dion Sims,CHI,TE,4,TB,1.46,1.0,100.0,10.4,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2018,8.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,24.0,,,17,-2.64
1065,Dion Sims,CHI,TE,6,MIA,1.02,0.7,100.0,7.2,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2018,8.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,15.0,,,12,-1.42
1090,Dion Sims,CHI,TE,7,NE,0.87,0.6,100.0,6.5,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2018,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,40.0,,,21,-1.25
1106,Dion Sims,CHI,TE,8,NYJ,0.87,0.6,100.0,6.2,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2018,10.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,,,3,-1.22
1170,Dion Sims,CHI,TE,9,BUF,0.73,0.5,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2018,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,,,15,-1.0
1077,Dominique Dafney,GB,TE,1,NO,0.2,0.2,0.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2021,,2.0588235294117645,5.352941176470588,0.5882352941176471,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.058823529411764705,21.058823529411764,,,22,-1.1
1069,Dominique Dafney,GB,TE,2,DET,0.3,0.2,0.0,3.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,35.0,,,22,-1.17
990,Dominique Dafney,GB,TE,8,ARI,0.9,0.6,100.0,6.9,0.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2021,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,,2,-1.8900000000000001
1044,Dominique Dafney,GB,TE,9,KC,0.7,0.4,0.0,4.9,0.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2021,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,17.0,,,28,-1.49
1024,Dominique Dafney,GB,TE,11,MIN,0.8,0.5,0.0,5.7,0.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2021,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,20.0,,,10,0.1299999999999999
1022,Dominique Dafney,GB,TE,12,LAR,0.8,0.5,0.0,5.8,0.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2021,4.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,22.0,,,18,-1.6800000000000002
1040,Dominique Dafney,GB,TE,14,CHI,0.8,0.4,0.0,5.1,0.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2021,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,,,19,-1.51
