PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Zonovan Knight,DET,RB,3,ATL,0,0,0,1.2,5.02,0.03,0.52,4.16,0.03,0,0,0,3,13,0,0,0,0,1.28,1.8,1.54,1.3,1.3,1.3,0,0,0,1.8,7.98,-0.03,-0.52,-4.16,-0.03,0.02,-0.5,-0.24
CJ Ham,MIN,RB,3,LAC,0,0,0,0.61,2.66,0.02,0.69,5.11,0.05,0,0,0,0,0,0,1,7,0,1.2,1.89,1.54,0.7,1.7,1.2,0,0,0,-0.61,-2.66,-0.02,0.31,1.89,-0.05,-0.5,-0.19,-0.34
D'Ernest Johnson,JAC,RB,3,HOU,0,0,0,1.11,5.01,0.03,0.39,2.88,0.02,0,0,0,3,6,0,2,6,0,1.09,1.48,1.28,1.2,3.2,2.2,0,0,0,1.89,0.99,-0.03,1.61,3.12,-0.02,0.11,1.72,0.92
Michael Carter,NYJ,RB,3,NE,0,0,0,1.16,4.77,0.03,0.37,2.99,0.01,0,0,0,0,0,0,1,3,0,1.02,1.39,1.2,0.3,1.3,0.8,0,0,0,-1.16,-4.77,-0.03,0.63,0.01,-0.01,-0.72,-0.09,-0.4
Jaleel McLaughlin,DEN,RB,3,MIA,0,0,0,1.07,4.44,0.03,0.24,1.81,0.01,0,0,0,5,15,0,0,0,0,0.87,1.11,0.99,1.5,1.5,1.5,0,0,0,3.93,10.56,-0.03,-0.24,-1.81,-0.01,0.63,0.39,0.51
Pierre Strong,CLE,RB,3,TEN,0,0,0,0.97,4.01,0.02,0.21,1.58,0.01,0,0,0,6,27,0,0,0,0,0.74,0.95,0.84,2.7,2.7,2.7,0,0,0,5.03,22.99,-0.02,-0.21,-1.58,-0.01,1.96,1.75,1.86
Nick Bawden,NYJ,RB,3,NE,0,0,0,0,0,0,0.19,1.49,0.01,0,0,0,1,1,0,0,0,0,0.21,0.4,0.3,0.1,0.1,0.1,0,0,0,1,1,0,-0.19,-1.49,-0.01,-0.11,-0.3,-0.2
Tony Pollard,DAL,RB,3,ARI,0,0,0,19.21,92.41,0.78,3.15,25.55,0.2,0,0,0,23,122,0,3,-1,0,17.68,20.83,19.26,12.1,15.1,13.6,0,0,0,3.79,29.59,-0.78,-0.15,-26.55,-0.2,-5.58,-5.73,-5.65
Kenneth Walker,SEA,RB,3,CAR,0,0,0,16.86,74.74,0.59,2.16,13.89,0.1,0,0,0,18,97,0,3,59,0,13,15.16,14.08,15.6,18.6,17.1,0,0,0,1.14,22.26,-0.59,0.84,45.11,-0.1,2.6,3.44,3.02
Miles Sanders,CAR,RB,3,SEA,0,0,0,16.49,80.67,0.43,1.85,13.27,0.07,0,0,0,9,24,0,5,38,0,12.39,14.24,13.32,6.2,11.2,8.7,0,0,0,-7.49,-56.67,-0.43,3.15,24.73,-0.07,-6.19,-3.04,-4.62
James Conner,ARI,RB,3,DAL,0,0,0,16.79,68.61,0.45,2.45,18.6,0.06,0,0,0,15,98,0,2,18,0,11.78,14.23,13,11.6,13.6,12.6,0,0,0,-1.79,29.39,-0.45,-0.45,-0.6,-0.06,-0.18,-0.63,-0.4
Isiah Pacheco,KC,RB,3,CHI,0,0,0,13.22,61.91,0.48,1.18,9.23,0.07,0,0,0,15,62,0,2,16,0,10.41,11.59,11,7.8,9.8,8.8,0,0,0,1.78,0.09,-0.48,0.82,6.77,-0.07,-2.61,-1.79,-2.2
Khalil Herbert,CHI,RB,3,KC,0,0,0,10.53,47.62,0.24,1.18,8.64,0.05,0,0,0,7,31,0,2,4,0,7.37,8.55,7.96,3.5,5.5,4.5,0,0,0,-3.53,-16.62,-0.24,0.82,-4.64,-0.05,-3.87,-3.05,-3.46
Roschon Johnson,CHI,RB,3,KC,0,0,0,8.72,39.38,0.2,1.94,13.65,0.09,0,0,0,8,38,0,2,11,0,7.04,8.98,8.01,4.9,6.9,5.9,0,0,0,-0.72,-1.38,-0.2,0.06,-2.65,-0.09,-2.14,-2.08,-2.11
Chuba Hubbard,CAR,RB,3,SEA,0,0,0,6.79,29.9,0.18,1.99,16.6,0.07,0,0,0,1,2,0,2,2,0,6.15,8.14,7.14,0.4,2.4,1.4,0,0,0,-5.79,-27.9,-0.18,0.01,-14.6,-0.07,-5.75,-5.74,-5.75
Jerick McKinnon,KC,RB,3,CHI,0,0,0,2.01,8.48,0.06,2.35,20.58,0.17,0,0,0,2,9,0,3,19,2,4.29,6.64,5.46,14.8,17.8,16.3,0,0,0,-0.01,0.52,-0.06,0.65,-1.58,1.83,10.51,11.16,10.84
Clyde Edwards-Helaire,KC,RB,3,CHI,0,0,0,3.4,14.91,0.11,1.03,8.37,0.07,0,0,0,15,55,0,1,2,0,3.41,4.44,3.92,5.7,6.7,6.2,0,0,0,11.6,40.09,-0.11,-0.03,-6.37,-0.07,2.29,2.26,2.28
Zach Charbonnet,SEA,RB,3,CAR,0,0,0,4.35,19.72,0.13,0.63,4.26,0.03,0,0,0,9,46,0,1,-1,0,3.36,3.99,3.68,4.5,5.5,5,0,0,0,4.65,26.28,-0.13,0.37,-5.26,-0.03,1.14,1.51,1.33
Rico Dowdle,DAL,RB,3,ARI,0,0,0,4.65,19.78,0.14,0.25,1.88,0.02,0,0,0,4,21,0,3,25,1,3.13,3.38,3.26,10.6,13.6,12.1,0,0,0,-0.65,1.22,-0.14,2.75,23.12,0.98,7.47,10.22,8.84
Keaontay Ingram,ARI,RB,3,DAL,0,0,0,3.23,13.25,0.06,0.25,1.88,0.01,0,0,0,5,13,0,1,8,0,1.93,2.18,2.05,2.1,3.1,2.6,0,0,0,1.77,-0.25,-0.06,0.75,6.12,-0.01,0.17,0.92,0.55
DeeJay Dallas,SEA,RB,3,CAR,0,0,0,2.31,9.81,0.06,0.52,3.51,0.02,0,0,0,2,7,0,1,-2,0,1.81,2.33,2.07,0.5,1.5,1,0,0,0,-0.31,-2.81,-0.06,0.48,-5.51,-0.02,-1.31,-0.83,-1.07
Emari Demercado,ARI,RB,3,DAL,0,0,0,1.29,5.41,0.02,0.74,5.66,0.02,0,0,0,2,2,0,0,0,0,1.35,2.09,1.72,0.2,0.2,0.2,0,0,0,0.71,-3.41,-0.02,-0.74,-5.66,-0.02,-1.15,-1.89,-1.52
Josh Jacobs,LV,RB,3,PIT,0,0,0,17.65,76.59,0.58,2.4,18.9,0.12,0,0,0,17,62,0,3,18,0,13.75,16.15,14.95,8,11,9.5,0,0,0,-0.65,-14.59,-0.58,0.6,-0.9,-0.12,-5.75,-5.15,-5.45
Jaylen Warren,PIT,RB,3,LV,0,0,0,11.66,53.47,0.36,2.9,19.46,0.12,0,0,0,8,29,0,3,23,0,10.17,13.07,11.62,5.2,8.2,6.7,0,0,0,-3.66,-24.47,-0.36,0.1,3.54,-0.12,-4.97,-4.87,-4.92
Najee Harris,PIT,RB,3,LV,0,0,0,12.49,51.07,0.36,2.08,12.06,0.09,0,0,0,19,65,0,0,0,0,9.01,11.09,10.05,6.5,6.5,6.5,0,0,0,6.51,13.93,-0.36,-2.08,-12.06,-0.09,-2.51,-4.59,-3.55
Ameer Abdullah,LV,RB,3,PIT,0,0,0,0.56,2.26,0.01,0.46,3.66,0.03,0,0,0,0,0,0,2,16,0,0.83,1.29,1.06,1.6,3.6,2.6,0,0,0,-0.56,-2.26,-0.01,1.54,12.34,-0.03,0.77,2.31,1.54
Joe Mixon,CIN,RB,3,LA,0,0,0,16.47,68.01,0.58,2.95,20.25,0.14,0,0,0,19,65,0,1,5,0,13.15,16.1,14.62,7,8,7.5,0,0,0,2.53,-3.01,-0.58,-1.95,-15.25,-0.14,-6.15,-8.1,-7.12
Kyren Williams,LA,RB,3,CIN,0,0,0,16.45,70.55,0.48,1.82,12.22,0.09,0,0,0,10,38,0,2,27,0,11.7,13.52,12.61,6.5,8.5,7.5,0,0,0,-6.45,-32.55,-0.48,0.18,14.78,-0.09,-5.2,-5.02,-5.11
Rachaad White,TB,RB,3,PHI,0,0,0,15.27,64.74,0.41,2.47,15.14,0.09,0,0,0,14,38,0,3,24,0,10.99,13.46,12.22,6.2,9.2,7.7,0,0,0,-1.27,-26.74,-0.41,0.53,8.86,-0.09,-4.79,-4.26,-4.52
D'Andre Swift,PHI,RB,3,TB,0,0,0,11.82,53.72,0.41,2.36,15.01,0.1,0,0,0,16,130,0,1,8,0,9.93,12.29,11.11,13.8,14.8,14.3,0,0,0,4.18,76.28,-0.41,-1.36,-7.01,-0.1,3.87,2.51,3.19
Kenneth Gainwell,PHI,RB,3,TB,0,0,0,9.77,44,0.32,1.55,10.01,0.06,0,0,0,14,43,0,1,5,0,7.68,9.23,8.46,4.8,5.8,5.3,0,0,0,4.23,-1,-0.32,-0.55,-5.01,-0.06,-2.88,-3.43,-3.16
Sean Tucker,TB,RB,3,PHI,0,0,0,6.79,30.35,0.19,1.19,7.98,0.05,0,0,0,2,1,0,0,0,0,5.27,6.46,5.86,0.1,0.1,0.1,0,0,0,-4.79,-29.35,-0.19,-1.19,-7.98,-0.05,-5.17,-6.36,-5.76
Trayveon Williams,CIN,RB,3,LA,0,0,0,2.53,10.84,0.07,0.65,4.6,0.03,0,0,0,1,4,0,0,0,0,2.14,2.79,2.47,0.4,0.4,0.4,0,0,0,-1.53,-6.84,-0.07,-0.65,-4.6,-0.03,-1.74,-2.39,-2.07
