Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1374,Aaron Ripkowski,GB,FB,17,DET,0.2,1.1,0.0,0.0,1.06,0.8,5.1,0.0,0.0,0.0,0.6,0.62
1920,Abou Toure,IND,RB,1,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,Abou Toure,IND,RB,1,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Aca'Cedric Ware,TB,RB,7,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Aca'Cedric Ware,TB,RB,8,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Aca'Cedric Ware,TB,RB,9,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Aca'Cedric Ware,TB,RB,11,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Adam Choice,SEA,RB,1,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Adam Choice,SEA,RB,3,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Adam Choice,SEA,RB,4,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Adam Choice,SEA,RB,7,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Adam Choice,SEA,RB,8,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Adam Choice,SEA,RB,9,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Adam Prentice,NO,FB,1,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,Adam Prentice,NO,FB,1,ATL,0.3,0.8,0.0,0.0,0.4,0.3,4.5,0.1,0.0,0.0,1.1,1.13
2091,Adam Prentice,NO,FB,2,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,Adam Prentice,NO,FB,2,TB,0.1,0.4,0.0,0.0,0.7,0.2,1.7,0.0,0.0,0.0,0.2,0.21
2091,Adam Prentice,NO,FB,3,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,Adam Prentice,NO,FB,3,CAR,0.2,0.9,0.0,0.0,1.0,0.1,1.7,0.0,0.0,0.0,0.3,0.26
2091,Adam Prentice,NO,FB,5,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Adam Prentice,NO,FB,5,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Adam Prentice,NO,FB,6,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Adam Prentice,NO,FB,7,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Adam Prentice,NO,FB,8,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Adam Prentice,NO,FB,8,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Adam Prentice,NO,FB,9,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,Adam Prentice,NO,FB,10,PIT,0.07,0.3,0.0,0.0,0.3,0.2,0.9,0.0,0.0,0.0,0.1,0.12
1980,Adam Prentice,NO,FB,11,LAR,0.2,0.4,0.0,0.0,0.8,0.2,1.0,0.0,0.0,0.0,0.1,0.14
1980,Adam Prentice,NO,FB,12,SF,0.2,0.5,0.0,0.0,0.8,0.2,0.9,0.0,0.0,0.0,0.1,0.14
1671,Adam Prentice,NO,FB,13,DAL,0.4,1.3,0.0,0.0,0.4,0.0,3.5,0.0,0.0,0.0,0.5,0.48
1974,Adam Prentice,NO,FB,13,TB,0.2,0.6,0.0,0.0,0.8,0.1,0.9,0.0,0.0,0.0,0.2,0.15
1836,Adam Prentice,NO,FB,14,NYJ,0.2,0.8,0.0,0.0,0.2,0.0,2.1,0.0,0.0,0.0,0.3,0.29
1877,Adam Prentice,NO,FB,15,ATL,0.4,1.6,0.0,0.0,0.2,0.2,1.3,0.0,0.0,0.0,0.3,0.29
1308,Adam Prentice,NO,FB,16,MIA,0.0,0.0,0.0,0.0,0.8,0.0,8.2,0.1,0.0,0.0,1.4,1.42
1923,Adam Prentice,NO,FB,16,CLE,0.2,1.3,0.0,0.0,0.7,0.2,0.8,0.0,0.0,0.0,0.2,0.21
1685,Adam Prentice,NO,FB,17,CAR,0.0,0.0,0.0,0.0,0.4,0.0,4.6,0.0,0.0,0.0,0.5,0.46
1911,Adam Prentice,NO,FB,17,PHI,0.2,1.2,0.0,0.0,0.7,0.2,1.1,0.0,0.0,0.0,0.2,0.23
1475,Adam Prentice,NO,FB,18,ATL,0.4,1.1,0.0,0.0,0.5,0.0,7.1,0.0,0.0,0.0,0.8,0.82
1850,Adam Prentice,NO,FB,18,CAR,0.2,1.3,0.0,0.0,0.8,0.3,2.0,0.0,0.0,0.0,0.3,0.33
2011,Adrian Killins,PHI,RB,1,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Adrian Killins,PHI,RB,2,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Adrian Killins,PHI,RB,4,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Adrian Killins,PHI,RB,5,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Adrian Killins,PHI,RB,7,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Adrian Killins,PHI,RB,11,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Adrian Peterson,MIN,RB,1,DET,24.0,133.0,5.5,0.0,1.0,1.0,5.0,0.0,0.0,0.0,13.8,13.8
83,Adrian Peterson,MIN,RB,1,LAR,18.0,86.0,4.8,1.0,4.0,3.0,20.0,0.0,0.0,0.0,16.6,16.6
39,Adrian Peterson,MIN,RB,1,SF,19.0,86.0,4.5,1.0,3.0,2.0,17.0,0.0,0.0,0.0,16.3,16.3
94,Adrian Peterson,MIN,RB,1,TEN,20.3,84.5,4.2,0.6,2.47,1.9,15.1,0.1,0.2,0.2,13.8,13.76
621,Adrian Peterson,NO,RB,1,MIN,9.9,40.4,4.0,0.3,2.21,1.7,11.6,0.0,0.2,0.2,6.6,6.6
598,Adrian Peterson,WAS,RB,1,ARI,13.2,46.8,3.6,0.3,1.43,1.1,7.3,0.0,0.2,0.2,6.8,6.81
1918,Adrian Peterson,WAS,RB,1,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,Adrian Peterson,DET,RB,1,CHI,7.4,30.7,4.4,0.2,0.91,0.7,5.7,0.0,0.0,0.0,4.8,4.84
122,Adrian Peterson,MIN,RB,2,CHI,21.0,117.0,5.6,0.0,1.0,1.0,5.0,0.0,0.0,0.0,12.2,12.2
1601,Adrian Peterson,MIN,RB,2,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Adrian Peterson,MIN,RB,2,DET,16.0,71.0,4.4,0.0,4.0,3.0,20.0,0.0,0.0,0.0,9.1,9.1
112,Adrian Peterson,MIN,RB,2,GB,18.8,84.3,4.4,0.6,2.6,2.0,14.5,0.0,0.2,0.2,13.1,13.08
747,Adrian Peterson,NO,RB,2,NE,7.8,32.4,4.0,0.3,1.56,1.2,9.1,0.0,0.3,0.3,5.4,5.35
255,Adrian Peterson,WAS,RB,2,IND,15.5,60.5,3.8,0.5,2.08,1.6,14.8,0.1,0.2,0.2,10.7,10.73
432,Adrian Peterson,WAS,RB,2,DAL,15.2,59.2,3.9,0.4,1.95,1.5,9.7,0.0,0.1,0.1,9.1,9.09
507,Adrian Peterson,DET,RB,2,GB,11.3,51.2,4.6,0.3,1.82,1.4,10.1,0.0,0.1,0.1,7.7,7.73
63,Adrian Peterson,MIN,RB,3,CLE,29.0,132.0,4.6,0.0,3.0,2.0,8.0,0.0,0.0,0.0,14.0,14.0
1601,Adrian Peterson,MIN,RB,3,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Adrian Peterson,MIN,RB,3,LAC,19.0,90.0,4.7,1.0,4.0,3.0,23.0,0.0,0.0,0.0,17.3,17.3
1855,Adrian Peterson,MIN,RB,3,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,Adrian Peterson,NO,RB,3,CAR,8.8,33.1,3.7,0.2,0.91,0.7,4.7,0.0,0.2,0.2,4.6,4.58
429,Adrian Peterson,WAS,RB,3,GB,15.0,56.2,3.7,0.4,2.21,1.7,15.5,0.0,0.4,0.4,8.8,8.77
578,Adrian Peterson,WAS,RB,3,CHI,15.1,46.3,3.1,0.3,1.56,1.2,8.1,0.0,0.1,0.1,7.0,7.04
556,Adrian Peterson,DET,RB,3,ARI,10.6,45.8,4.2,0.3,1.43,1.1,8.4,0.0,0.1,0.1,7.0,7.02
69,Adrian Peterson,MIN,RB,4,PIT,27.0,125.0,4.6,0.0,3.0,3.0,13.0,0.0,0.0,0.0,13.8,13.8
1601,Adrian Peterson,MIN,RB,4,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Adrian Peterson,MIN,RB,4,DEN,19.0,83.0,4.4,1.0,3.0,2.0,13.0,0.0,0.0,0.0,15.6,15.6
1855,Adrian Peterson,MIN,RB,4,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,Adrian Peterson,NO,RB,4,MIA,9.1,38.5,4.2,0.3,0.78,0.6,4.3,0.0,0.2,0.2,5.7,5.68
494,Adrian Peterson,WAS,RB,4,NYG,13.7,51.5,3.7,0.4,1.56,1.2,8.2,0.0,0.1,0.1,8.2,8.17
498,Adrian Peterson,DET,RB,4,NO,13.2,54.6,4.2,0.3,1.43,1.1,7.9,0.0,0.1,0.1,7.8,7.85
1855,Adrian Peterson,MIN,RB,5,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Adrian Peterson,WAS,RB,5,NO,14.4,56.3,4.0,0.5,2.08,1.6,17.5,0.0,0.3,0.3,9.8,9.78
656,Adrian Peterson,WAS,RB,5,NE,11.8,42.9,3.6,0.2,1.3,1.0,7.2,0.0,0.1,0.1,6.0,6.01
6,Adrian Peterson,MIN,RB,6,CAR,27.0,122.0,4.5,1.0,3.0,3.0,14.0,0.0,0.0,0.0,19.6,19.6
22,Adrian Peterson,MIN,RB,6,KC,20.0,93.0,4.6,1.0,3.0,2.0,16.0,0.0,0.0,0.0,16.9,16.9
608,Adrian Peterson,ARI,RB,6,TB,12.5,45.2,3.8,0.3,0.91,0.7,5.9,0.0,0.1,0.1,6.7,6.71
404,Adrian Peterson,WAS,RB,6,CAR,14.2,54.8,3.9,0.4,2.47,1.9,18.8,0.0,0.3,0.3,9.2,9.16
424,Adrian Peterson,WAS,RB,6,MIA,15.7,62.2,3.9,0.4,1.3,1.0,7.3,0.0,0.1,0.1,9.2,9.15
415,Adrian Peterson,DET,RB,6,JAX,14.2,61.1,4.4,0.4,1.3,1.0,8.0,0.0,0.1,0.1,9.1,9.11
9,Adrian Peterson,MIN,RB,7,NYG,24.0,112.0,4.7,1.0,3.0,3.0,17.0,0.0,0.0,0.0,18.9,18.9
46,Adrian Peterson,MIN,RB,7,DET,20.0,89.0,4.4,1.0,3.0,2.0,12.0,0.0,0.0,0.0,16.1,16.1
1855,Adrian Peterson,MIN,RB,7,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Adrian Peterson,ARI,RB,7,LAR,15.8,70.0,4.4,0.5,1.3,1.0,7.7,0.1,0.1,0.1,11.2,11.17
368,Adrian Peterson,WAS,RB,7,DAL,15.5,61.8,3.9,0.4,2.21,1.7,15.1,0.0,0.3,0.3,9.5,9.49
515,Adrian Peterson,WAS,RB,7,SF,15.2,54.5,3.6,0.3,2.08,1.6,11.0,0.0,0.2,0.2,8.0,7.95
540,Adrian Peterson,DET,RB,7,ATL,11.4,46.5,4.2,0.3,1.43,1.1,9.5,0.0,0.1,0.1,7.2,7.2
73,Adrian Peterson,MIN,RB,8,GB,27.0,115.0,4.3,0.0,4.0,3.0,22.0,0.0,0.0,0.0,13.7,13.7
31,Adrian Peterson,MIN,RB,8,CHI,20.0,91.0,4.6,1.0,3.0,2.0,14.0,0.0,0.0,0.0,16.5,16.5
1855,Adrian Peterson,MIN,RB,8,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Adrian Peterson,WAS,RB,8,NYG,15.9,68.9,4.3,0.4,2.08,1.6,16.3,0.0,0.2,0.2,10.5,10.52
602,Adrian Peterson,WAS,RB,8,MIN,12.5,47.4,3.9,0.2,1.69,1.3,8.9,0.0,0.1,0.1,6.6,6.63
616,Adrian Peterson,DET,RB,8,IND,10.7,41.0,3.7,0.3,1.17,0.9,6.6,0.0,0.1,0.1,6.4,6.36
8,Adrian Peterson,MIN,RB,9,DAL,23.0,103.0,4.5,1.0,4.0,4.0,27.0,0.0,0.0,0.0,19.0,19.0
1601,Adrian Peterson,MIN,RB,9,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Adrian Peterson,MIN,RB,9,LAR,20.0,85.0,4.2,1.0,3.0,2.0,14.0,0.0,0.0,0.0,15.9,15.9
210,Adrian Peterson,ARI,RB,9,SF,18.2,71.3,3.9,0.5,1.56,1.2,8.7,0.0,0.1,0.1,10.8,10.8
125,Adrian Peterson,WAS,RB,9,ATL,18.4,79.8,4.4,0.6,2.08,1.6,16.3,0.1,0.3,0.3,13.2,13.21
448,Adrian Peterson,WAS,RB,9,BUF,16.0,64.8,4.1,0.3,1.82,1.4,9.9,0.0,0.2,0.2,8.9,8.87
650,Adrian Peterson,DET,RB,9,MIN,10.5,42.8,4.3,0.2,1.3,1.0,7.1,0.0,0.1,0.1,6.0,5.99
646,Adrian Peterson,TEN,RB,9,LAR,11.9,43.0,3.6,0.3,1.2,0.7,4.3,0.0,0.1,0.1,6.3,6.33
4,Adrian Peterson,MIN,RB,10,WAS,23.0,116.0,5.0,1.0,3.0,3.0,29.0,0.0,0.0,0.0,20.5,20.5
27,Adrian Peterson,MIN,RB,10,LV,21.0,94.0,4.5,1.0,3.0,2.0,13.0,0.0,0.0,0.0,16.7,16.7
238,Adrian Peterson,ARI,RB,10,SEA,17.5,71.2,3.9,0.4,2.08,1.6,11.1,0.0,0.1,0.1,10.4,10.43
208,Adrian Peterson,WAS,RB,10,TB,16.3,68.7,4.3,0.5,2.34,1.8,16.3,0.1,0.3,0.3,11.5,11.5
745,Adrian Peterson,DET,RB,10,WAS,8.6,34.0,3.8,0.2,1.3,1.0,6.9,0.0,0.1,0.1,5.1,5.09
609,Adrian Peterson,TEN,RB,10,NO,11.3,41.3,3.7,0.4,1.4,0.8,5.0,0.0,0.1,0.1,6.8,6.83
13,Adrian Peterson,MIN,RB,11,SEA,20.0,91.0,4.6,1.0,3.0,3.0,27.0,0.0,0.0,0.0,17.8,17.8
1601,Adrian Peterson,MIN,RB,11,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Adrian Peterson,MIN,RB,11,GB,22.0,102.0,4.6,1.0,3.0,2.0,14.0,0.0,0.0,0.0,17.6,17.6
266,Adrian Peterson,ARI,RB,11,HOU,17.5,70.1,3.9,0.4,1.56,1.2,8.4,0.0,0.1,0.1,10.0,10.05
319,Adrian Peterson,WAS,RB,11,HOU,16.7,63.0,3.7,0.4,2.08,1.6,13.4,0.1,0.3,0.3,10.0,10.04
541,Adrian Peterson,WAS,RB,11,NYJ,12.8,50.3,3.8,0.3,1.56,1.2,9.4,0.0,0.1,0.1,7.6,7.57
401,Adrian Peterson,DET,RB,11,CAR,11.9,51.8,4.3,0.4,2.34,1.8,13.6,0.1,0.1,0.1,9.3,9.34
578,Adrian Peterson,TEN,RB,11,HOU,10.5,44.8,4.5,0.4,1.5,0.9,5.6,0.0,0.1,0.1,7.2,7.24
15,Adrian Peterson,MIN,RB,12,GB,24.0,94.0,3.9,1.0,4.0,3.0,23.0,0.0,0.0,0.0,17.7,17.7
44,Adrian Peterson,MIN,RB,12,ATL,21.0,88.0,4.2,1.0,3.0,2.0,14.0,0.0,0.0,0.0,16.2,16.2
456,Adrian Peterson,ARI,RB,12,JAX,16.0,59.6,3.8,0.3,1.3,1.0,6.4,0.0,0.2,0.2,8.0,8.0
313,Adrian Peterson,WAS,RB,12,DAL,15.8,62.5,3.9,0.4,1.95,1.5,12.2,0.1,0.2,0.2,10.1,10.07
632,Adrian Peterson,WAS,RB,12,DET,10.6,44.1,4.0,0.2,1.43,1.1,8.6,0.0,0.1,0.1,6.3,6.27
503,Adrian Peterson,DET,RB,12,HOU,10.9,46.1,4.2,0.3,1.56,1.2,9.8,0.1,0.1,0.1,7.8,7.79
5,Adrian Peterson,MIN,RB,13,CHI,29.0,126.0,4.3,1.0,2.0,2.0,16.0,0.0,0.0,0.0,20.2,20.2
51,Adrian Peterson,MIN,RB,13,SEA,21.0,88.0,4.2,1.0,3.0,2.0,12.0,0.0,0.0,0.0,16.0,16.0
1857,Adrian Peterson,ARI,RB,13,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Adrian Peterson,WAS,RB,13,PHI,16.3,64.1,4.0,0.5,1.95,1.5,12.9,0.0,0.2,0.2,10.3,10.3
680,Adrian Peterson,WAS,RB,13,CAR,10.2,38.4,3.8,0.2,1.56,1.2,8.2,0.0,0.1,0.1,5.7,5.66
491,Adrian Peterson,DET,RB,13,CHI,12.1,49.8,4.2,0.4,1.3,1.0,7.6,0.0,0.1,0.1,7.9,7.94
853,Adrian Peterson,SEA,RB,13,SF,7.5,28.1,3.5,0.2,1.3,0.6,4.5,0.0,0.1,0.1,4.3,4.26
101,Adrian Peterson,MIN,RB,14,BAL,25.0,119.0,4.8,0.0,3.0,2.0,7.0,0.0,0.0,0.0,12.6,12.6
69,Adrian Peterson,MIN,RB,14,ARI,19.0,82.0,4.3,1.0,3.0,2.0,15.0,0.0,0.0,0.0,15.7,15.7
307,Adrian Peterson,WAS,RB,14,NYG,16.7,65.7,3.9,0.5,1.43,1.1,9.5,0.0,0.2,0.2,10.1,10.12
676,Adrian Peterson,WAS,RB,14,GB,10.1,39.5,4.0,0.2,1.3,1.0,7.3,0.0,0.1,0.1,5.7,5.68
685,Adrian Peterson,DET,RB,14,GB,9.4,35.4,3.9,0.3,0.91,0.7,4.8,0.0,0.1,0.1,5.6,5.62
745,Adrian Peterson,MIN,RB,15,PHI,10.0,44.0,4.4,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
12,Adrian Peterson,MIN,RB,15,CHI,22.0,101.0,4.6,1.0,3.0,2.0,14.0,0.0,0.0,0.0,17.5,17.5
693,Adrian Peterson,MIN,RB,15,IND,9.2,38.1,4.2,0.2,1.3,1.0,6.7,0.0,0.2,0.2,5.3,5.28
512,Adrian Peterson,WAS,RB,15,JAX,14.6,54.5,3.6,0.3,1.69,1.3,9.9,0.0,0.2,0.2,7.8,7.84
427,Adrian Peterson,WAS,RB,15,PHI,16.5,65.0,4.1,0.3,1.69,1.3,10.2,0.0,0.1,0.1,9.1,9.12
849,Adrian Peterson,DET,RB,15,TEN,6.8,25.2,3.6,0.2,1.04,0.8,5.2,0.0,0.0,0.0,4.2,4.24
1264,Adrian Peterson,SEA,RB,15,LAR,2.1,8.1,4.0,0.1,0.2,0.0,2.4,0.0,0.0,0.0,1.6,1.65
90,Adrian Peterson,MIN,RB,16,CIN,29.0,129.0,4.4,0.0,3.0,2.0,2.0,0.0,0.0,0.0,13.1,13.1
87,Adrian Peterson,MIN,RB,16,NYG,20.0,79.0,4.0,1.0,3.0,2.0,14.0,0.0,0.0,0.0,15.3,15.3
504,Adrian Peterson,WAS,RB,16,TEN,14.9,54.3,3.6,0.3,1.43,1.1,8.8,0.0,0.1,0.1,7.9,7.91
253,Adrian Peterson,WAS,RB,16,NYG,16.7,67.0,3.9,0.5,2.21,1.7,13.5,0.1,0.1,0.1,11.4,11.45
899,Adrian Peterson,DET,RB,16,TB,6.3,21.4,3.5,0.2,0.91,0.7,4.7,0.0,0.0,0.0,3.8,3.81
1754,Adrian Peterson,SEA,RB,16,CHI,0.5,2.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.4,0.37
1087,Adrian Peterson,MIN,RB,17,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Adrian Peterson,MIN,RB,17,GB,21.0,98.0,4.7,1.0,1.0,1.0,9.0,0.0,0.0,0.0,16.7,16.7
353,Adrian Peterson,WAS,RB,17,PHI,15.6,65.9,4.1,0.4,1.82,1.4,10.9,0.0,0.2,0.2,9.7,9.68
308,Adrian Peterson,WAS,RB,17,DAL,16.0,66.8,4.2,0.5,2.08,1.6,13.4,0.0,0.1,0.1,10.8,10.82
881,Adrian Peterson,DET,RB,17,MIN,6.2,23.6,4.0,0.2,0.78,0.6,4.1,0.0,0.0,0.0,4.0,3.97
514,Ahmad Bradshaw,IND,RB,1,LV,11.0,51.0,4.6,0.0,1.0,1.0,18.0,0.0,0.0,0.0,6.9,6.9
751,Ahmad Bradshaw,IND,RB,1,DEN,7.0,27.0,3.9,0.0,3.0,2.0,11.0,0.0,0.0,0.0,3.8,3.8
1920,Ahmad Bradshaw,IND,RB,1,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,Ahmad Bradshaw,IND,RB,2,MIA,15.0,69.0,4.6,0.0,1.0,1.0,15.0,0.0,0.0,0.0,8.4,8.4
654,Ahmad Bradshaw,IND,RB,2,PHI,8.0,32.0,4.0,0.0,3.0,2.0,17.0,0.0,0.0,0.0,4.9,4.9
715,Ahmad Bradshaw,IND,RB,3,SF,8.0,37.0,4.6,0.0,1.0,1.0,10.0,0.0,0.0,0.0,4.7,4.7
412,Ahmad Bradshaw,IND,RB,3,JAX,12.0,46.0,3.8,0.0,6.0,4.0,33.0,0.0,0.0,0.0,7.9,7.9
1087,Ahmad Bradshaw,IND,RB,4,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Ahmad Bradshaw,IND,RB,4,TEN,11.0,49.0,4.5,0.0,4.0,3.0,25.0,1.0,0.0,0.0,13.4,13.4
1087,Ahmad Bradshaw,IND,RB,5,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,Ahmad Bradshaw,IND,RB,5,BAL,12.0,51.0,4.2,0.0,6.0,4.0,28.0,0.0,0.0,0.0,7.9,7.9
205,Ahmad Bradshaw,IND,RB,6,HOU,12.0,57.0,4.8,1.0,4.0,3.0,20.0,0.0,0.0,0.0,13.7,13.7
1007,Ahmad Bradshaw,IND,RB,6,NE,3.0,12.0,4.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,2.3,2.3
252,Ahmad Bradshaw,IND,RB,7,CIN,9.0,38.0,4.2,1.0,4.0,3.0,23.0,0.0,0.0,0.0,12.1,12.1
932,Ahmad Bradshaw,IND,RB,7,NO,5.0,17.0,3.4,0.0,1.0,1.0,10.0,0.0,0.0,0.0,2.7,2.7
319,Ahmad Bradshaw,IND,RB,8,PIT,15.0,63.0,4.2,0.0,7.0,5.0,34.0,0.0,0.0,0.0,9.7,9.7
1070,Ahmad Bradshaw,IND,RB,8,CAR,3.0,11.0,3.7,0.0,1.0,1.0,9.0,0.0,0.0,0.0,2.0,2.0
190,Ahmad Bradshaw,IND,RB,9,NYG,10.0,48.0,4.8,1.0,6.0,4.0,33.0,0.0,0.0,0.0,14.1,14.1
952,Ahmad Bradshaw,IND,RB,9,DEN,4.0,12.0,3.0,0.0,3.0,2.0,14.0,0.0,0.0,0.0,2.6,2.6
434,Ahmad Bradshaw,IND,RB,11,NE,9.0,43.0,4.8,0.0,6.0,4.0,33.0,0.0,0.0,0.0,7.6,7.6
952,Ahmad Bradshaw,IND,RB,11,ATL,4.0,14.0,3.5,0.0,3.0,2.0,12.0,0.0,0.0,0.0,2.6,2.6
646,Ahmad Bradshaw,IND,RB,12,TB,6.0,28.0,4.7,0.0,3.0,2.0,19.0,0.0,0.0,0.0,4.7,4.7
1920,Akeem Hunt,NYG,RB,1,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,Akeem Hunt,HOU,RB,1,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,Akeem Hunt,HOU,RB,2,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,Akeem Hunt,KC,RB,2,PHI,0.4,2.0,0.0,0.0,0.29,0.2,1.9,0.0,0.0,0.0,0.4,0.39
1855,Akeem Hunt,HOU,RB,3,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,Akeem Hunt,KC,RB,3,LAC,0.3,1.4,0.0,0.0,0.14,0.1,0.9,0.0,0.0,0.0,0.2,0.23
1920,Akeem Hunt,NYG,RB,4,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,Akeem Hunt,HOU,RB,4,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,Akeem Hunt,KC,RB,4,WAS,0.4,1.9,0.0,0.0,0.29,0.2,1.2,0.0,0.0,0.0,0.3,0.31
1920,Akeem Hunt,NYG,RB,5,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,Akeem Hunt,HOU,RB,5,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,Akeem Hunt,KC,RB,5,HOU,0.4,2.1,0.0,0.0,0.14,0.1,0.8,0.0,0.0,0.0,0.3,0.29
1920,Akeem Hunt,NYG,RB,6,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,Akeem Hunt,KC,RB,6,PIT,0.5,2.5,0.0,0.0,0.14,0.1,1.3,0.0,0.0,0.0,0.4,0.38
1855,Akeem Hunt,HOU,RB,7,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
