Rank,Name,Team,Position,Week,Opponent,ProjRushAtt,ProjRushYd,RushingYardsPerAttempt,ProjRushTD,ReceivingTargets,ProjRecCount,ProjRecYd,ProjRecTD,Fumbles,FumblesLost,FantasyPointsPerGame,DiffPPR1,Year
834,Robert Turbin,SEA,RB,10,NYG,4.0,20.0,5.0,0.0,3.0,2.0,12.0,0.0,0.0,0.0,3.2,-2.0,2014
868,Robert Turbin,SEA,RB,11,KC,3.0,17.0,5.7,0.0,3.0,2.0,13.0,0.0,0.0,0.0,3.0,-3.9,2014
1021,Robert Turbin,SEA,RB,12,ARI,4.0,18.0,4.5,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.1,0.40000000000000036,2014
1006,Robert Turbin,SEA,RB,13,SF,4.0,16.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.2,10.3,2014
974,Robert Turbin,SEA,RB,14,PHI,4.0,14.0,3.5,0.0,1.0,1.0,10.0,0.0,0.0,0.0,2.4,-0.30000000000000027,2014
868,Robert Turbin,SEA,RB,15,SF,5.0,18.0,3.6,0.0,3.0,2.0,12.0,0.0,0.0,0.0,3.0,-1.7000000000000002,2014
868,Robert Turbin,SEA,RB,16,ARI,5.0,20.0,4.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,3.0,-0.20000000000000018,2014
902,Robert Turbin,SEA,RB,17,LAR,5.0,24.0,4.8,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.8,3.8,2014
1386,Robert Turbin,CLE,RB,6,DEN,1.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8,1.9000000000000001,2015
932,Robert Turbin,CLE,RB,7,LAR,5.0,24.0,4.8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.7,3.1,2015
1007,Robert Turbin,CLE,RB,8,ARI,6.0,16.0,2.7,0.0,1.0,1.0,7.0,0.0,0.0,0.0,2.3,-3.0,2015
1171,Robert Turbin,DAL,RB,11,MIA,3.0,12.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.6,3.1999999999999997,2015
1007,Robert Turbin,DAL,RB,12,CAR,5.0,17.0,3.4,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.3,-1.1,2015
932,Robert Turbin,DAL,RB,13,WAS,5.0,20.0,4.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,2.7,0.7000000000000002,2015
970,Robert Turbin,DAL,RB,14,GB,5.0,18.0,3.6,0.0,1.0,1.0,7.0,0.0,0.0,0.0,2.5,7.6,2015
1116,Robert Turbin,DAL,RB,15,NYJ,6.0,15.0,2.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.8,-1.7,2015
919,Robert Turbin,DAL,RB,16,BUF,6.0,23.0,3.8,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.8,-1.5,2015
919,Robert Turbin,DAL,RB,17,WAS,6.0,23.0,3.8,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.8,-2.3,2015
949,Robert Turbin,IND,RB,1,DET,4.2,15.4,3.8,0.1,1.32,1.0,7.9,0.0,0.0,0.0,2.9,-0.03000000000000025,2016
1172,Robert Turbin,IND,RB,2,DEN,3.0,10.4,3.3,0.0,1.45,1.1,7.9,0.0,0.1,0.1,1.6,4.07,2016
860,Robert Turbin,IND,RB,3,LAC,3.4,14.8,5.0,0.1,1.45,1.1,9.2,0.1,0.0,0.0,3.6,2.2,2016
961,Robert Turbin,IND,RB,4,JAX,4.0,15.7,4.0,0.1,1.18,0.9,6.5,0.0,0.0,0.0,2.8,-1.2199999999999998,2016
1053,Robert Turbin,IND,RB,6,HOU,2.4,9.9,5.0,0.0,1.58,1.2,8.7,0.1,0.1,0.1,2.3,2.74,2016
862,Robert Turbin,IND,RB,7,TEN,2.5,9.7,5.0,0.1,2.24,1.7,13.8,0.1,0.0,0.0,3.6,-2.05,2016
865,Robert Turbin,IND,RB,8,KC,2.5,10.5,5.0,0.1,2.24,1.7,12.9,0.1,0.0,0.0,3.5,1.1600000000000001,2016
913,Robert Turbin,IND,RB,9,GB,2.5,9.3,4.5,0.0,2.64,2.0,16.4,0.1,0.0,0.0,3.2,-0.8700000000000001,2016
819,Robert Turbin,IND,RB,11,TEN,3.0,11.7,4.0,0.1,2.37,1.8,14.9,0.1,0.0,0.0,3.9,0.7400000000000002,2016
839,Robert Turbin,IND,RB,12,PIT,3.2,12.4,4.0,0.1,2.24,1.7,13.0,0.1,0.0,0.0,3.7,-1.6400000000000006,2016
977,Robert Turbin,IND,RB,13,NYJ,2.7,9.9,3.3,0.1,2.37,1.8,13.3,0.0,0.1,0.1,2.7,2.879999999999999,2016
843,Robert Turbin,IND,RB,14,HOU,3.2,12.5,4.0,0.1,2.24,1.7,12.7,0.1,0.0,0.0,3.7,2.880000000000001,2016
887,Robert Turbin,IND,RB,15,MIN,3.0,11.5,4.0,0.1,2.24,1.7,12.2,0.1,0.1,0.1,3.4,14.129999999999999,2016
865,Robert Turbin,IND,RB,16,LV,3.3,13.4,4.3,0.1,1.98,1.5,12.0,0.1,0.1,0.1,3.5,5.659999999999999,2016
841,Robert Turbin,IND,RB,17,JAX,3.7,14.1,3.5,0.1,2.24,1.7,13.2,0.1,0.1,0.1,3.7,5.67,2016
967,Robert Turbin,IND,RB,1,LAR,4.7,17.7,3.6,0.1,2.37,1.8,13.4,0.0,0.1,0.1,3.5,-4.21,2017
1064,Robert Turbin,IND,RB,2,ARI,3.2,11.7,4.0,0.1,2.24,1.7,12.5,0.0,0.1,0.1,2.8,-1.8199999999999994,2017
785,Robert Turbin,IND,RB,3,CLE,4.8,18.4,3.6,0.2,2.64,2.0,15.9,0.1,0.1,0.1,5.0,-4.23,2017
983,Robert Turbin,IND,RB,4,SEA,4.7,16.8,3.4,0.1,2.5,1.9,13.1,0.0,0.1,0.1,3.4,1.3099999999999996,2017
837,Robert Turbin,IND,RB,5,SF,4.3,16.9,4.2,0.2,2.24,1.7,13.2,0.1,0.1,0.1,4.6,-2.6099999999999994,2017
983,Robert Turbin,IND,RB,6,TEN,2.9,10.6,3.7,0.1,2.11,1.6,11.3,0.1,0.0,0.0,3.4,3.01,2017
1043,Robert Turbin,IND,RB,5,NE,4.0,13.1,3.2,0.1,1.45,1.1,7.6,0.0,0.1,0.1,2.5,-3.7700000000000005,2018
1167,Robert Turbin,IND,RB,6,NYJ,2.6,8.4,2.7,0.1,1.05,0.8,4.6,0.0,0.1,0.1,1.7,-0.40000000000000036,2018
1104,Robert Turbin,SEA,RB,17,SF,2.9,9.7,3.3,0.1,1.05,0.8,5.7,0.0,0.0,0.0,2.1,-2.9400000000000004,2019
1735,Roc Thomas,MIN,RB,4,LAR,0.0,1.2,0.0,0.0,0.13,0.1,0.5,0.0,0.0,0.0,0.2,0.13,2018
1240,Roc Thomas,MIN,RB,5,PHI,1.8,6.3,3.0,0.0,0.78,0.6,4.7,0.0,0.0,0.0,1.1,0.7,2018
1229,Roc Thomas,MIN,RB,6,ARI,1.8,7.2,3.5,0.0,1.04,0.8,4.9,0.0,0.0,0.0,1.2,-2.41,2018
1224,Roc Thomas,MIN,RB,7,NYJ,1.8,7.1,3.5,0.0,1.04,0.8,5.1,0.0,0.0,0.0,1.2,0.2799999999999998,2018
1305,Roc Thomas,MIN,RB,8,NO,0.9,4.5,4.0,0.0,0.39,0.3,2.4,0.0,0.0,0.0,0.7,1.41,2018
1698,Rod Smith,DAL,RB,1,NYG,0.3,1.0,0.0,0.0,0.13,0.1,0.9,0.0,0.0,0.0,0.2,-0.29000000000000004,2016
1698,Rod Smith,DAL,RB,2,WAS,0.4,1.2,0.0,0.0,0.13,0.1,0.7,0.0,0.0,0.0,0.2,-0.29,2016
1743,Rod Smith,DAL,RB,3,CHI,0.2,0.7,0.0,0.0,0.13,0.1,0.8,0.0,0.0,0.0,0.2,-0.25,2016
1772,Rod Smith,DAL,RB,4,SF,0.2,0.7,0.0,0.0,0.13,0.1,0.6,0.0,0.0,0.0,0.1,-0.22999999999999998,2016
1786,Rod Smith,DAL,RB,5,CIN,0.1,0.5,0.0,0.0,0.13,0.1,0.6,0.0,0.0,0.0,0.1,1.19,2016
1743,Rod Smith,DAL,RB,6,GB,0.1,0.4,0.0,0.0,0.26,0.2,1.1,0.0,0.0,0.0,0.2,-0.35000000000000003,2016
1830,Rod Smith,DAL,RB,8,PHI,0.1,0.2,0.0,0.0,0.13,0.1,0.3,0.0,0.0,0.0,0.0,-0.15000000000000002,2016
1775,Rod Smith,DAL,RB,1,NYG,0.1,0.5,0.0,0.0,0.13,0.1,0.6,0.0,0.0,0.0,0.1,-0.21000000000000002,2017
1736,Rod Smith,DAL,RB,2,DEN,0.3,0.9,0.0,0.0,0.13,0.1,0.7,0.0,0.0,0.0,0.2,0.54,2017
1590,Rod Smith,DAL,RB,3,ARI,0.5,2.0,0.0,0.0,0.13,0.1,0.5,0.0,0.0,0.0,0.2,-0.35000000000000003,2017
1498,Rod Smith,DAL,RB,4,LAR,0.7,2.7,3.0,0.0,0.13,0.1,0.6,0.0,0.0,0.0,0.3,-0.43,2017
1506,Rod Smith,DAL,RB,5,GB,0.6,2.5,2.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,2.48,2017
1268,Rod Smith,DAL,RB,7,SF,1.54,7.4,3.5,0.0,0.65,0.5,4.0,0.0,0.0,0.0,1.1,5.959999999999999,2017
1347,Rod Smith,DAL,RB,8,WAS,0.8,3.0,3.0,0.0,0.65,0.5,4.0,0.0,0.0,0.0,0.7,-1.2000000000000002,2017
1246,Rod Smith,DAL,RB,9,KC,1.4,5.9,6.0,0.1,0.13,0.1,1.2,0.0,0.0,0.0,1.3,-1.4100000000000001,2017
947,Rod Smith,DAL,RB,10,ATL,6.8,22.1,3.1,0.2,0.39,0.3,2.5,0.0,0.0,0.0,3.7,2.9400000000000004,2017
684,Rod Smith,DAL,RB,11,PHI,6.0,20.7,3.5,0.2,3.38,2.6,20.1,0.1,0.0,0.0,5.9,-7.380000000000001,2017
625,Rod Smith,DAL,RB,12,LAC,8.1,31.8,4.0,0.2,2.86,2.2,15.7,0.1,0.0,0.0,6.6,4.049999999999997,2017
473,Rod Smith,DAL,RB,13,WAS,10.9,42.2,3.8,0.4,2.34,1.8,13.7,0.0,0.1,0.1,7.8,-1.0900000000000016,2017
