PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Adam Thielen,CAR,WR,4,MIN,0,0,0,0,0,0,4.56,51.8,0.37,0,0,0,1,6,0,7,76,0,7.4,11.96,9.68,8.2,15.2,11.7,0,0,0,1,6,0,2.44,24.2,-0.37,0.8,3.24,2.02
Michael Pittman,IND,WR,4,LA,0,0,0,0,0,0,5.19,53.31,0.35,0,0,0,0,0,0,1,15,0,7.43,12.62,10.02,1.5,2.5,2,0,0,0,0,0,0,-4.19,-38.31,-0.35,-5.93,-10.12,-8.02
Gabriel Davis,BUF,WR,4,MIA,0,0,0,0.26,1.37,0.01,3.31,49,0.34,0,0,0,0,0,0,3,61,1,7.14,10.45,8.8,12.1,15.1,13.6,0,0,0,-0.26,-1.37,-0.01,-0.31,12,0.66,4.96,4.65,4.8
Chris Godwin,TB,WR,4,NO,0,0,0,0.27,1.46,0.02,5.02,51.4,0.27,0,0,0,0,0,0,8,114,0,7.03,12.05,9.54,11.4,19.4,15.4,0,0,0,-0.27,-1.46,-0.02,2.98,62.6,-0.27,4.37,7.35,5.86
Nico Collins,HOU,WR,4,PIT,0,0,0,0,0,0,3.68,52.48,0.26,0,0,0,0,0,0,7,168,2,6.81,10.49,8.65,28.8,35.8,32.3,0,0,0,0,0,0,3.32,115.52,1.74,21.99,25.31,23.65
DJ Moore,CHI,WR,4,DEN,0,0,0,0,0,0,3.85,48.55,0.31,0,0,0,0,0,0,8,131,1,6.72,10.57,8.64,19.1,27.1,23.1,0,0,0,0,0,0,4.15,82.45,0.69,12.38,16.53,14.46
Terry McLaurin,WSH,WR,4,PHI,0,0,0,0,0,0,3.77,51.18,0.23,0,0,0,0,0,0,8,86,0,6.5,10.27,8.38,8.6,16.6,12.6,0,0,0,0,0,0,4.23,34.82,-0.23,2.1,6.33,4.22
Drake London,ATL,WR,4,JAC,0,0,0,0,0,0,3.81,45.64,0.27,0,0,0,0,0,0,3,28,1,6.18,9.99,8.08,8.8,11.8,10.3,0,0,0,0,0,0,-0.81,-17.64,0.73,2.62,1.81,2.22
Michael Thomas,NO,WR,4,TB,0,0,0,0,0,0,4.62,48.75,0.17,0,0,0,0,0,0,4,53,0,5.9,10.52,8.21,5.3,9.3,7.3,0,0,0,0,0,0,-0.62,4.25,-0.17,-0.6,-1.22,-0.91
Tyler Boyd,CIN,WR,4,TEN,0,0,0,0,0,0,3.66,42.88,0.22,0,0,0,0,0,0,4,26,0,5.61,9.27,7.44,2.6,6.6,4.6,0,0,0,0,0,0,0.34,-16.88,-0.22,-3.01,-2.67,-2.84
Darnell Mooney,CHI,WR,4,DEN,0,0,0,0,0,0,3.28,40.25,0.26,0,0,0,0,0,0,4,51,0,5.59,8.87,7.23,5.1,9.1,7.1,0,0,0,0,0,0,0.72,10.75,-0.26,-0.49,0.23,-0.13
DJ Chark,CAR,WR,4,MIN,0,0,0,0,0,0,2.74,42.36,0.2,0,0,0,0,0,0,2,28,0,5.44,8.18,6.81,2.8,4.8,3.8,0,0,0,0,0,0,-0.74,-14.36,-0.2,-2.64,-3.38,-3.01
Robert Woods,HOU,WR,4,PIT,0,0,0,0,0,0,3.49,41.95,0.21,0,0,0,0,0,0,3,26,0,5.46,8.95,7.2,2.6,5.6,4.1,0,0,0,0,0,0,-0.49,-15.95,-0.21,-2.86,-3.35,-3.11
Calvin Austin,PIT,WR,4,HOU,0,0,0,0,0,0,3.53,40.61,0.22,0,0,0,1,5,0,3,24,0,5.38,8.91,7.14,2.9,5.9,4.4,0,0,0,1,5,0,-0.53,-16.61,-0.22,-2.48,-3.01,-2.74
Jahan Dotson,WSH,WR,4,PHI,0,0,0,0,0,0,3.27,40.35,0.21,0,0,0,0,0,0,4,27,1,5.3,8.57,6.94,8.7,12.7,10.7,0,0,0,0,0,0,0.73,-13.35,0.79,3.4,4.13,3.76
